PUBLICATION_TITLE	PRINT_IDENTIFIER	ONLINE_IDENTIFIER	DATE_FIRST_ISSUE_ONLINE	NUM_FIRST_VOL_ONLINE	NUM_FIRST_ISSUE_ONLINE	DATE_LAST_ISSUE_ONLINE	NUM_LAST_VOL_ONLINE	NUM_LAST_ISSUE_ONLINE	TITLE_URL	FIRST_AUTHOR	TITLE_ID	EMBARGO_INFO	COVERAGE_DEPTH	NOTES	PUBLISHER_NAME	PUBLICATION_TYPE	DATE_MONOGRAPH_PUBLISHED_PRINT	DATE_MONOGRAPH_PUBLISHED_ONLINE	MONOGRAPH_VOLUME	MONOGRAPH_EDITION	FIRST_EDITOR	PARENT_PUBLICATION_TITLE_ID	PRECEDING_PUBLICATION_TITLE_ID	ACCESS_TYPE
Acta Musei Silesiae, Scientiae Naturales		2336-3207	2011-07-14	60	1				https://sciendo.com/journal/CSZMA		2336-3207		fulltext		Sciendo	serial								F
Acta Parasitologica	1230-2821	1896-1851	2006-04-22	51	1				https://www.degruyter.com/openurl?genre=journal&issn=1896-1851		1896-1851		fulltext		De Gruyter	serial								P
Acta Pharmaceutica		1846-9558	2007-02-28	57	1				https://sciendo.com/journal/ACPH		1846-9558		fulltext		Sciendo	serial								F
Acta Regionalia et Environmentalica		1336-9253	2013-09-08	10	1				https://sciendo.com/journal/AREE		1336-9253		fulltext		Sciendo	serial								F
Acta Scientiarum Polonorum Architectura		2544-1760	2020-04-20	19	1				https://sciendo.com/journal/ASPA		2544-1760		fulltext		Sciendo	serial								F
Acta Scientifica Naturalis		2603-347X	2015-12-15	3	1				https://sciendo.com/journal/ASN		2603-347X		fulltext		Sciendo	serial								F
Acta Stomatologica Marisiensis Journal		2601-6877	2019-12-20	2	1				https://sciendo.com/journal/ASMJ		2601-6877		fulltext		Sciendo	serial								F
Acta Technologica Agriculturae		1338-5267	2013-04-15	16	1				https://sciendo.com/journal/ATA		1338-5267		fulltext		Sciendo	serial								F
Acta Terrae Septemcastrensis		2392-6163	2019-12-31	19	1				https://sciendo.com/journal/ACTATR		2392-6163		fulltext		Sciendo	serial								F
Acta Universitatis Bohemiae Meridionalis		2336-4297	2016-04-16	2	1				https://sciendo.com/journal/ACTA		2336-4297		fulltext		Sciendo	serial								F
Acta Universitatis Cibiniensis. Series E: Food Technology		2344-150X	2013-04-16	17	1				https://sciendo.com/journal/AUCFT		2344-150X		fulltext		Sciendo	serial								F
Acta Universitatis Cibiniensis. Technical Series		2668-6449	2014-01-03	64	1				https://sciendo.com/journal/AUCTS		2668-6449		fulltext		Sciendo	serial								F
Acta Universitatis Sapientiae, Agriculture and Environment		2068-2964	2013-12-15	5	1				https://sciendo.com/journal/AUSAE		2068-2964		fulltext		Sciendo	serial								F
Acta Universitatis Sapientiae, Alimentaria		2066-7744	2015-12-12	8	1				https://sciendo.com/journal/AUSAL		2066-7744		fulltext		Sciendo	serial								F
Acta Universitatis Sapientiae, Communicatio		2537-2793	2017-12-15	4	1				https://sciendo.com/journal/AUSCOM		2537-2793		fulltext		Sciendo	serial								F
Acta Universitatis Sapientiae, Economics and Business		2360-0047	2013-12-15	1	1				https://sciendo.com/journal/AUSEB		2360-0047		fulltext		Sciendo	serial								F
Acta Universitatis Sapientiae, Electrical and Mechanical Engineering		2066-8910	2017-12-15	8	1				https://sciendo.com/journal/AUSEME		2066-8910		fulltext		Sciendo	serial								F
Acta Universitatis Sapientiae, European and Regional Studies		2068-7583	2015-04-16	6	1				https://sciendo.com/journal/AUSEUR		2068-7583		fulltext		Sciendo	serial								F
Acta Universitatis Sapientiae, Film and Media Studies		2066-7779	2013-09-08	7	1				https://sciendo.com/journal/AUSFM		2066-7779		fulltext		Sciendo	serial								F
Acta Universitatis Sapientiae, Informatica		2066-7760	2013-09-08	5	1				https://sciendo.com/journal/AUSI		2066-7760		fulltext		Sciendo	serial								F
Acta Universitatis Sapientiae, Mathematica		2066-7752	2013-09-08	5	1				https://sciendo.com/journal/AUSM		2066-7752		fulltext		Sciendo	serial								F
Acta Universitatis Sapientiae, Philologica		2068-2956	2013-09-08	4	1				https://sciendo.com/journal/AUSP		2068-2956		fulltext		Sciendo	serial								F
Acta Universitatis Sapientiae, Social Analysis		2248-0854	2017-12-15	7	1				https://sciendo.com/journal/AUSSOC		2248-0854		fulltext		Sciendo	serial								F
Acta Veterinaria		1820-7448	2014-06-09	64	1				https://sciendo.com/journal/ACVE		1820-7448		fulltext		Sciendo	serial								F
Addiction Genetics		2084-7688	2012-12-15	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2084-7688		2084-7688		fulltext		De Gruyter Open Access	serial								F
Administory		2519-1187	2018-10-30	3	1				https://sciendo.com/journal/ADHI		2519-1187		fulltext		Sciendo	serial								F
Administration		2449-9471	2015-04-15	1	1				https://sciendo.com/journal/ADMIN		2449-9471		fulltext		Sciendo	serial								F
Advanced Nonlinear Studies	1536-1365	2169-0375	2001-08-01	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2169-0375		2169-0375		fulltext		De Gruyter	serial								P
Advanced Optical Technologies	2192-8576	2192-8584	2012-02-01	1	1-2				https://www.degruyter.com/openurl?genre=journal&issn=2192-8584		2192-8584		fulltext		De Gruyter	serial								P
Advanced Research in Life Sciences		2543-8050	2017-12-15	1	1				https://sciendo.com/journal/ARLS		2543-8050		fulltext		Sciendo	serial								F
Advances in Calculus of Variations	1864-8258	1864-8266	2008-01-25	1	1				https://www.degruyter.com/openurl?genre=journal&issn=1864-8266		1864-8266		fulltext		De Gruyter	serial								P
Advances in Geometry 	1615-715X	1615-7168	2001-03-01	1	1				https://www.degruyter.com/openurl?genre=journal&issn=1615-7168		1615-7168		fulltext		De Gruyter	serial								P
Advances in Laboratory Medicine / Avances en Medicina de Laboratorio 		2628-491X	2020-03-20	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2628-491X		2628-491X		fulltext		De Gruyter	serial								F
Advances in Manufacturing Science and Technology		2300-2565	2012-03-01	36	1				https://sciendo.com/journal/AMST		2300-2565		fulltext		Sciendo	serial								F
Advances in Materials Science		2083-4799	2008-09-23	8	1				https://sciendo.com/journal/ADMS		2083-4799		fulltext		Sciendo	serial								F
Advances in Nonlinear Analysis	2191-9496	2191-950X	2012-03-15	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2191-950X		2191-950X		fulltext		De Gruyter	serial								F
Advances in Pure and Applied Mathematics	1867-1152	1869-6090	2010-03-22	1	1				https://www.degruyter.com/openurl?genre=journal&issn=1869-6090		1869-6090		fulltext		De Gruyter	serial								P
AfP	0949-2100	2366-0945	2017-02-20	48	1				https://www.degruyter.com/openurl?genre=journal&issn=2366-0945		2366-0945		fulltext		Verlag Dr. Otto Schmidt	serial								P
Aging Care		2544-7289	2018-03-30	1	1				https://sciendo.com/journal/AGCA		2544-7289		fulltext		Sciendo	serial								F
Agricultura Tropica et Subtropica		1801-0571	2012-03-15	45	1				https://sciendo.com/journal/ATS		1801-0571		fulltext		Sciendo	serial								F
Agricultural Engineering		2449-5999	2016-03-12	20	1				https://sciendo.com/journal/AGRICENG		2449-5999		fulltext		Sciendo	serial								F
“Agriculture for Life, Life for Agriculture” Conference Proceedings		2601-6222	2018-06-30	1	1				https://sciendo.com/journal/ALIFE		2601-6222		fulltext		Sciendo	serial								F
Agriculture (Pol'nohospodárstvo) 		1338-4376	2011-06-06	57	1				https://sciendo.com/journal/AGRI		1338-4376		fulltext		Sciendo	serial								F
Altorientalische Forschungen	0232-8461	2196-6761	1975-06-20		3				https://www.degruyter.com/openurl?genre=journal&issn=2196-6761		2196-6761		fulltext		De Gruyter (A)	serial								P
American, British and Canadian Studies		1841-964X	2012-12-30	19	1				https://sciendo.com/journal/ABCSJ		1841-964X		fulltext		Sciendo	serial								F
American Mineralogist	0003-004X	1945-3027	1995-01-20	80	1-2				https://www.degruyter.com/openurl?genre=journal&issn=1945-3027		1945-3027		fulltext		De Gruyter	serial								P
Amylase		2450-9728	2016-12-15	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2450-9728		2450-9728		fulltext		De Gruyter Open Access	serial								F
Analele Universitatii "Ovidius" Constanta - Seria Matematica		1844-0835	2012-04-15	20	1				https://sciendo.com/journal/AUOM		1844-0835		fulltext		Sciendo	serial								F
Analyse & Kritik	0171-5860	2365-9858	1979-05-20	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2365-9858		2365-9858		fulltext		De Gruyter Oldenbourg	serial								P
Analysis	0174-4747	2196-6753	1981-02-15	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2196-6753		2196-6753		fulltext		Oldenbourg Wissenschaftsverlag	serial								P
Analysis and Geometry in Metric Spaces		2299-3274	2013-12-12	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2299-3274		2299-3274		fulltext		De Gruyter Open Access	serial								F
Analysis of Current Trends in Antisemitism - ACTA		2568-9347	2018-03-20	39	1				https://www.degruyter.com/openurl?genre=journal&issn=2568-9347		2568-9347		fulltext		De Gruyter Oldenbourg	serial								F
Angermion 	1438-2091	1868-9426	2010-11-19	3	1				https://www.degruyter.com/openurl?genre=journal&issn=1868-9426		1868-9426		fulltext		De Gruyter	serial								P
Anglia	0340-5222	1865-8938	1878-01-01	1	1				https://www.degruyter.com/openurl?genre=journal&issn=1865-8938		1865-8938		fulltext		De Gruyter	serial								P
Animal Migration		2084-8838	2012-08-08	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2084-8838		2084-8838		fulltext		De Gruyter Open Access	serial								F
Annales Mathematicae Silesianae		2391-4238	2015-12-12	29	1				https://sciendo.com/journal/AMSIL		2391-4238		fulltext		Sciendo	serial								F
Annales Universitatis Paedagogicae Cracoviensis. Studia Mathematica		2300-133X	2013-11-30	12	1				https://sciendo.com/journal/AUPCSM		2300-133X		fulltext		Sciendo	serial								F
Annals of Animal Science		2300-8733	2011-11-25	11	4				https://sciendo.com/journal/AOAS		2300-8733		fulltext		Sciendo	serial								F
Annals of Science and Technology		2544-6320	2017-04-16	2	1				https://sciendo.com/journal/AST		2544-6320		fulltext		Sciendo	serial								F
Annals of the Alexandru Ioan Cuza University - Economics		2068-8717	2012-04-16	59	1				https://sciendo.com/journal/AICUE		2068-8717		fulltext		Sciendo	serial								F
Annals of Valahia University of Targoviste, Geographical Series		2393-1493	2016-04-16	16	1				https://sciendo.com/journal/AVUTGS		2393-1493		fulltext		Sciendo	serial								F
Annals of West University of Timisoara - Mathematics and Computer Science		1841-3307	2012-06-10	50	1				https://sciendo.com/journal/AWUTM		1841-3307		fulltext		Sciendo	serial								F
Annals of West University of Timisoara - Physics		2784-1057	2012-12-15	1	1				https://sciendo.com/journal/AWUTP		2784-1057		fulltext		Sciendo	serial								F
Annals ”Valahia” University of Targoviste - Agriculture		2537-3137	2016-04-16	10	1				https://sciendo.com/journal/AGR		2537-3137		fulltext		Sciendo	serial								F
Anthropological Review		2083-4594	2008-01-24	70	1				https://sciendo.com/journal/ANRE		2083-4594		fulltext		Sciendo	serial								F
Antike und Abendland	0003-5696	1613-0421	1944-01-01		1				https://www.degruyter.com/openurl?genre=journal&issn=1613-0421		1613-0421		fulltext		De Gruyter	serial								P
Apeiron	0003-6390	2156-7093	1967-03-01	1	März				https://www.degruyter.com/openurl?genre=journal&issn=2156-7093		2156-7093		fulltext		De Gruyter	serial								P
Applied Computer Systems		2255-8691	2012-11-08	13	1				https://sciendo.com/journal/ACSS		2255-8691		fulltext		Sciendo	serial								F
Applied Linguistics Review	1868-6303	1868-6311	2010-05-26	1	1				https://www.degruyter.com/openurl?genre=journal&issn=1868-6311		1868-6311		fulltext		De Gruyter Mouton	serial								P
Applied Mathematics and Nonlinear Sciences		2444-8656	2018-06-30	1	1				https://sciendo.com/journal/AMNS		2444-8656		fulltext		Sciendo	serial								F
Applied Rheology		1617-8106	2018-08-30	1	1				https://www.degruyter.com/openurl?genre=journal&issn=1617-8106		1617-8106		fulltext		De Gruyter Open Access	serial								F
Arbeit	0941-5025	2365-984X	1992-03-20	01	1				https://www.degruyter.com/openurl?genre=journal&issn=2365-984X		2365-984X		fulltext		De Gruyter Oldenbourg	serial								P
Arbitrium	0723-2977	1865-8849	1985-01-01	3	1				https://www.degruyter.com/openurl?genre=journal&issn=1865-8849		1865-8849		fulltext		De Gruyter	serial								P
arcadia	0003-7982	1613-0642	1966-01-01	1	1				https://www.degruyter.com/openurl?genre=journal&issn=1613-0642		1613-0642		fulltext		De Gruyter	serial								P
Architectura	0044-863X	2569-1554	2016-05-20	46	1				https://www.degruyter.com/openurl?genre=journal&issn=2569-1554		2569-1554		fulltext		Deutscher Kunstverlag (DKV)	serial								P
ARCHITECTURAE ET ARTIBUS		2719-793X	2021-05-20	13	1				https://sciendo.com/journal/AEA		2719-793X		fulltext		Sciendo	serial								F
Architecture and Urban Planning		2255-8764	2015-04-16	10	1				https://sciendo.com/journal/AUP		2255-8764		fulltext		Sciendo	serial								F
Architecture Papers of the Faculty of Architecture and Design STU		2729-7640	2020-06-20	26	1				https://sciendo.com/journal/ALFA		2729-7640		fulltext		Sciendo	serial								F
Archiv für Geschichte der Philosophie	0003-9101	1613-0650	1888-01-01	1	1				https://www.degruyter.com/openurl?genre=journal&issn=1613-0650		1613-0650		fulltext		De Gruyter	serial								P
Archiv für Papyrusforschung und verwandte Gebiete	0066-6459	1867-1551	1901-01-01	1	1				https://www.degruyter.com/openurl?genre=journal&issn=1867-1551		1867-1551		fulltext		De Gruyter	serial								P
Archiv für Reformationsgeschichte - Archive for Reformation History	0003-9381	2198-0489	1904-06-15	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2198-0489		2198-0489		fulltext		Gütersloher Verlagshaus	serial								P
Archiv für Religionsgeschichte	1436-3038	1868-8888	1999-01-01		1				https://www.degruyter.com/openurl?genre=journal&issn=1868-8888		1868-8888		fulltext		De Gruyter	serial								P
Archiva Zootechnica		2344-4592	2020-12-20	15	1				https://sciendo.com/journal/AZIBNA		2344-4592		fulltext		Sciendo	serial								F
Archives of Hydro-Engineering and Environmental Mechanics		2300-8687	2012-06-20	59	1-2				https://sciendo.com/journal/HEEM		2300-8687		fulltext		Sciendo	serial								F
Archives of Industrial Hygiene and Toxicology		1848-6312	2007-03-26	58	1				https://sciendo.com/journal/AIHT		1848-6312		fulltext		Sciendo	serial								F
Archives of Mechanical Technology and Materials		2450-9469	2016-12-15	34	1				https://sciendo.com/journal/AMTM		2450-9469		fulltext		Sciendo	serial								F
Archives of Photogrammetry, Cartography and Remote Sensing		2391-9477	2019-12-31	31	1				https://sciendo.com/journal/APCRS		2391-9477		fulltext		Sciendo	serial								F
Ars Aeterna		2450-8497	2014-09-08	6	1				https://sciendo.com/journal/AA		2450-8497		fulltext		Sciendo	serial								F
ARS Medica Tomitana		1841-4036	2012-03-15	18	1				https://sciendo.com/journal/ARSM		1841-4036		fulltext		Sciendo	serial								F
Art History & Criticism		1822-4547	2017-12-15	13	1				https://sciendo.com/journal/MIK		1822-4547		fulltext		Sciendo	serial								F
Artes. Journal of Musicology		2558-8532	2018-06-30	17	1				https://sciendo.com/journal/AJM		2558-8532		fulltext		Sciendo	serial								F
Artificial Satellites		2083-6104	2007-05-03	41	1				https://sciendo.com/journal/ARSA		2083-6104		fulltext		Sciendo	serial								F
Aschkenas	1016-4987	1865-9438	1992-12-20	2	1				https://www.degruyter.com/openurl?genre=journal&issn=1865-9438		1865-9438		fulltext		De Gruyter	serial								P
Asian Biomedicine		1875-855X	2015-02-22	9	1				https://sciendo.com/journal/ABM		1875-855X		fulltext		Sciendo	serial								F
Asian Journal of Comparative Law	2194-6078	1932-0205	2006-05-01	1	1				https://www.degruyter.com/openurl?genre=journal&issn=1932-0205		1932-0205		fulltext		De Gruyter	serial								P
Asian Journal of Law and Economics	2194-6086	2154-4611	2010-06-20	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2154-4611		2154-4611		fulltext		De Gruyter	serial								P
Asia-Pacific Journal of Risk and Insurance	1793-2157	2153-3792	2005-06-20	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2153-3792		2153-3792		fulltext		De Gruyter	serial								P
Asiatische Studien - Études Asiatiques	0004-4717	2235-5871	2014-02-28	68	1				https://www.degruyter.com/openurl?genre=journal&issn=2235-5871		2235-5871		fulltext		De Gruyter	serial								P
at - Automatisierungstechnik	0178-2312	2196-677X	1964-06-20	12	1-12				https://www.degruyter.com/openurl?genre=journal&issn=2196-677X		2196-677X		fulltext		Oldenbourg Wissenschaftsverlag	serial								P
Austrian Journal of Earth Sciences		2072-7151	2018-06-30	111	1				https://sciendo.com/journal/AJES		2072-7151		fulltext		Sciendo	serial								F
Autex Research Journal		2300-0929	2012-03-15	12	1				https://sciendo.com/journal/AUT		2300-0929		fulltext		Sciendo	serial								F
Balkan Journal of Dental Medicine		2335-0245	2014-03-06	18	1				https://sciendo.com/journal/BJDM		2335-0245		fulltext		Sciendo	serial								F
Balkan Journal of Medical Genetics 		2199-5761	2007-10-10	10	1				https://sciendo.com/journal/BJMG		2199-5761		fulltext		Sciendo	serial								F
Balkan Region Conference on Engineering and Business Education		2391-8160	2012-12-15	33	1				https://sciendo.com/journal/CPLBU		2391-8160		fulltext		Sciendo	serial								F
Baltic Journal of Law & Politics		2029-0454	2009-02-05	1	1				https://sciendo.com/journal/BJLP		2029-0454		fulltext		Sciendo	serial								F
Baltic Journal of Political Science		2424-5488	2012-03-30	1	1				https://sciendo.com/journal/BJPS		2424-5488		fulltext		Sciendo	serial								F
Baltic Journal of Real Estate Economics and Construction Management		2255-9671	2015-12-15	3	1				https://sciendo.com/journal/BJREECM		2255-9671		fulltext		Sciendo	serial								F
Baltic Screen Media Review		2346-5522	2013-12-15	1	1				https://sciendo.com/journal/BSMR		2346-5522		fulltext		Sciendo	serial								F
Baltic-Pontic Studies		2719-5422	2013-12-15	34	1				https://sciendo.com/journal/BPS		2719-5422		fulltext		Sciendo	serial								F
BANTAO Journal		2451-3105	2014-09-08	12	1				https://sciendo.com/journal/BJ		2451-3105		fulltext		Sciendo	serial								F
Basic Income Studies	2194-6094	1932-0183	2006-06-20	1	1				https://www.degruyter.com/openurl?genre=journal&issn=1932-0183		1932-0183		fulltext		De Gruyter	serial								P
Beiträge zur Geschichte der deutschen Sprache und Literatur	0005-8076	1865-9373	1874-01-01	1	Jahresband				https://www.degruyter.com/openurl?genre=journal&issn=1865-9373		1865-9373		fulltext		De Gruyter	serial								P
Berliner Theologische Zeitschrift 	0724-6137	2699-3414	2020-10-20		37				https://www.degruyter.com/openurl?genre=journal&issn=2699-3414		2699-3414		fulltext		De Gruyter	serial								P
Białostockie Studia Prawnicze		2719-9452	2021-11-20	26	1				https://sciendo.com/journal/BSP		2719-9452		fulltext		Sciendo	serial								F
Bibliothek Forschung und Praxis	0341-4183	1865-7648	1977-01-01	1	1				https://www.degruyter.com/openurl?genre=journal&issn=1865-7648		1865-7648		fulltext		De Gruyter	serial								P
Bibliotheksdienst	0006-1972	2194-9646	1697-09-01	1	6				https://www.degruyter.com/openurl?genre=journal&issn=2194-9646		2194-9646		fulltext		De Gruyter Saur	serial								P
Bio-Algorithms and Med-Systems 	1895-9091	1896-530X	2012-06-20	8	1				https://www.degruyter.com/openurl?genre=journal&issn=1896-530X		1896-530X		fulltext		De Gruyter	serial								P
BioCosmos		2719-8634	2021-06-20	1	1				https://sciendo.com/journal/BIOCOSMOS		2719-8634		fulltext		Sciendo	serial								F
Biodiversity Research and Conservation 		2080-945X	2010-05-17	13	13				https://sciendo.com/journal/BIORC		2080-945X		fulltext		Sciendo	serial								F
BioInorganic Reaction Mechanisms	2191-2483	2191-2491	2003-11-01	5	Nov				https://www.degruyter.com/openurl?genre=journal&issn=2191-2491		2191-2491		fulltext		De Gruyter	serial								P
Biologia	0006-3088	1336-9563	2006-04-22	61	1				https://www.degruyter.com/openurl?genre=journal&issn=1336-9563		1336-9563		fulltext		De Gruyter	serial								P
Biological Chemistry	1431-6730	1437-4315	1878-01-01	1	1				https://www.degruyter.com/openurl?genre=journal&issn=1437-4315		1437-4315		fulltext		De Gruyter	serial								P
Biological Letters 		1734-7467	2010-07-12	46	1				https://sciendo.com/journal/BIOLET		1734-7467		fulltext		Sciendo	serial								F
Biomedical Engineering / Biomedizinische Technik 	0013-5585	1862-278X	1956-01-01	1	1				https://www.degruyter.com/openurl?genre=journal&issn=1862-278X		1862-278X		fulltext		De Gruyter	serial								P
Biomedical Glasses		2299-3932	2015-12-30	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2299-3932		2299-3932		fulltext		De Gruyter Open Access	serial								F
Biomedical Human Kinetics		2080-2234	2009-04-06	1	1				https://sciendo.com/journal/BHK		2080-2234		fulltext		Sciendo	serial								F
Biometrical Letters		2199-577X	2012-04-10	49	1				https://sciendo.com/journal/BILE		2199-577X		fulltext		Sciendo	serial								F
Biomolecular Concepts	1868-5021	1868-503X	2010-05-26	1	1				https://www.degruyter.com/openurl?genre=journal&issn=1868-503X		1868-503X		fulltext		De Gruyter	serial								F
BioNanoMaterials	2193-0651	2193-066X	2000-06-10	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2193-066X		2193-066X		fulltext		De Gruyter	serial								F
Biuletyn Historii Wychowania		2657-9286	2018-09-20	1	1				https://sciendo.com/journal/BHE		2657-9286		fulltext		Sciendo	serial								F
Board Game Studies Journal		2183-3311	2016-12-15	9	1				https://sciendo.com/journal/BGS		2183-3311		fulltext		Sciendo	serial								F
Botanica		2538-8657	2012-06-01	18	1				https://sciendo.com/journal/BOTLIT		2538-8657		fulltext		Sciendo	serial								F
Botanica Marina	0006-8055	1437-4323	1959-01-01	1	Jan				https://www.degruyter.com/openurl?genre=journal&issn=1437-4323		1437-4323		fulltext		De Gruyter	serial								P
British Journal of American Legal Studies		2719-5864	2016-04-16	5	1				https://sciendo.com/journal/BJALS		2719-5864		fulltext		Sciendo	serial								F
Bulletin of Geography. Physical Geography Series		2300-8490	2012-12-28	5	1				https://sciendo.com/journal/BGEO		2300-8490		fulltext		Sciendo	serial								F
Bulletin of Geography. Socio-economic Series		2083-8298	2008-12-22	9	9				https://sciendo.com/journal/BOG		2083-8298		fulltext		Sciendo	serial								F
Bulletin of Medical Sciences		2537-5059	2018-06-30	91	1				https://sciendo.com/journal/ORVTUDERT		2537-5059		fulltext		Sciendo	serial								F
Bulletin of the Veterinary Institute in Pulawy		2300-3235	2013-01-17	56	1				https://sciendo.com/journal/BVIP		2300-3235		fulltext		Sciendo	serial								F
Business Systems Research Journal		1847-9375	2010-06-10	1	1-2				https://sciendo.com/journal/BSRJ		1847-9375		fulltext		Sciendo	serial								F
Byzantinische Zeitschrift	0007-7704	1868-9027	1892-01-01	1	1				https://www.degruyter.com/openurl?genre=journal&issn=1868-9027		1868-9027		fulltext		De Gruyter	serial								P
Capitalism and Society	2194-6140	1932-0213	2006-05-01	1	1				https://www.degruyter.com/openurl?genre=journal&issn=1932-0213		1932-0213		fulltext		De Gruyter	serial								P
Carpathian Journal of Electronic and Computer Engineering		2343-8908	2018-09-30	11	1				https://sciendo.com/journal/CJECE		2343-8908		fulltext		Sciendo	serial								F
Case Reports in Perinatal Medicine	2192-8932	2192-8959	2012-06-20	1	1-2				https://www.degruyter.com/openurl?genre=journal&issn=2192-8959		2192-8959		fulltext		De Gruyter	serial								P
