PUBLICATION_TITLE	PRINT_IDENTIFIER	ONLINE_IDENTIFIER	DATE_FIRST_ISSUE_ONLINE	NUM_FIRST_VOL_ONLINE	NUM_FIRST_ISSUE_ONLINE	DATE_LAST_ISSUE_ONLINE	NUM_LAST_VOL_ONLINE	NUM_LAST_ISSUE_ONLINE	TITLE_URL	FIRST_AUTHOR	TITLE_ID	EMBARGO_INFO	COVERAGE_DEPTH	NOTES	PUBLISHER_NAME	PUBLICATION_TYPE	DATE_MONOGRAPH_PUBLISHED_PRINT	DATE_MONOGRAPH_PUBLISHED_ONLINE	MONOGRAPH_VOLUME	MONOGRAPH_EDITION	FIRST_EDITOR	PARENT_PUBLICATION_TITLE_ID	PRECEDING_PUBLICATION_TITLE_ID	ACCESS_TYPE
Corpus Linguistics and Linguistic Theory	1613-7027	1613-7035	2005-05-20	1	1	2014-10-30	10	2	https://www.degruyter.com/openurl?genre=journal&issn=1613-7035		1613-7035		fulltext		De Gruyter Mouton	serial								P
Deutsches Dante-Jahrbuch	0070-444X	2194-4059	1867-06-15		1	2014-10-30		89	https://www.degruyter.com/openurl?genre=journal&issn=2194-4059		2194-4059		fulltext		De Gruyter	yearbook								P
Dialectologia et Geolinguistica	0942-4040	1867-0903	1993-01-01	1993	Jan	2014-11-21	22	1	https://www.degruyter.com/openurl?genre=journal&issn=1867-0903		1867-0903		fulltext		De Gruyter Mouton	serial								P
editio	0931-3079	1865-9446	1988-01-01	2	2	2014-11-15		28	https://www.degruyter.com/openurl?genre=journal&issn=1865-9446		1865-9446		fulltext		De Gruyter	yearbook								P
English and American Studies in German	0071-0490	1865-8946	1969-01-01		1969	2014-11-15		2014	https://www.degruyter.com/openurl?genre=journal&issn=1865-8946		1865-8946		fulltext		De Gruyter	yearbook								P
European Journal of Applied Linguistics	2192-9521	2192-953X	2013-06-15	1	1	2014-11-15	2	2	https://www.degruyter.com/openurl?genre=journal&issn=2192-953X		2192-953X		fulltext		De Gruyter Mouton	serial								P
European Journal of Scandinavian Studies	2191-9399	2191-9402	2010-10-20		2008/2010	2014-10-20	44	1	https://www.degruyter.com/openurl?genre=journal&issn=2191-9402		2191-9402		fulltext		De Gruyter	serial								P
Fabula	0014-6242	1613-0464	1958-01-01	1	1	2014-12-12	55	3-4	https://www.degruyter.com/openurl?genre=journal&issn=1613-0464		1613-0464		fulltext		De Gruyter	serial								P
Folia Linguistica	0165-4004	1614-7308	1967-01-01	1	3-4	2014-12-19	48	2	https://www.degruyter.com/openurl?genre=journal&issn=1614-7308		1614-7308		fulltext		De Gruyter Mouton	serial								P
Germanistik	0016-8912	1865-9187	2007-12-01	48	1/2	2014-08-25	55	1-2	https://www.degruyter.com/openurl?genre=journal&issn=1865-9187		1865-9187		fulltext		De Gruyter	serial								P
Glottotheory 	1337-7892	2196-6907	2008-07-20	1	1	2014-12-15	5	2	https://www.degruyter.com/openurl?genre=journal&issn=2196-6907		2196-6907		fulltext		De Gruyter (A)	serial								P
HUMOR	0933-1719	1613-3722	1988-01-01	1	1	2014-10-19	27	4	https://www.degruyter.com/openurl?genre=journal&issn=1613-3722		1613-3722		fulltext		De Gruyter Mouton	serial								P
Iberoromania	0019-0993	1865-9039	1969-01-01		1	2014-11-28		80	https://www.degruyter.com/openurl?genre=journal&issn=1865-9039		1865-9039		fulltext		De Gruyter	serial								P
Indogermanische Forschungen	0019-7262	1613-0405	1892-01-01		1	2014-11-15		119	https://www.degruyter.com/openurl?genre=journal&issn=1613-0405		1613-0405		fulltext		De Gruyter	yearbook								P
Intercultural Pragmatics	1612-295X	1613-365X	2004-03-01	1	1	2014-11-21	11	4	https://www.degruyter.com/openurl?genre=journal&issn=1613-365X		1613-365X		fulltext		De Gruyter Mouton	serial								P
International Journal of the Sociology of Language	0165-2516	1613-3668	1974-01-01		1	2014-12-15		230	https://www.degruyter.com/openurl?genre=journal&issn=1613-3668		1613-3668		fulltext		De Gruyter Mouton	serial								P
International Review of Applied Linguistics in Language Teaching	0019-042X	1613-4141	1963-01-01	1	Jan/Dez	2014-11-28	52	4	https://www.degruyter.com/openurl?genre=journal&issn=1613-4141		1613-4141		fulltext		De Gruyter Mouton	serial								P
International Yearbook of Futurism Studies	2192-0281	2192-029X	2011-11-30		1	2013-06-15		3	https://www.degruyter.com/openurl?genre=journal&issn=2192-029X		2192-029X		fulltext		De Gruyter	yearbook								P
Internationales Archiv für Sozialgeschichte der deutschen Literatur	0340-4528	1865-9128	1976-01-01	1	1	2014-11-28	39	2	https://www.degruyter.com/openurl?genre=journal&issn=1865-9128		1865-9128		fulltext		De Gruyter	serial								P
Jahrbuch der Raabe-Gesellschaft	0075-2371	1865-8857	1960-01-01	1	1	2014-11-15		55	https://www.degruyter.com/openurl?genre=journal&issn=1865-8857		1865-8857		fulltext		De Gruyter	yearbook								P
Jahrbuch für Germanistische Sprachgeschichte	1869-7038	1869-7046	2010-12-20		1	2014-11-15		5	https://www.degruyter.com/openurl?genre=journal&issn=1869-7046		1869-7046		fulltext		De Gruyter	yearbook								P
Journal of African Languages and Linguistics	0167-6164	1613-3811	1979-01-01	1	1	2014-12-12	35	2	https://www.degruyter.com/openurl?genre=journal&issn=1613-3811		1613-3811		fulltext		De Gruyter Mouton	serial								P
Journal of Contemporary Drama in English	2195-0156	2195-0164	2013-05-20	1	1	2014-11-20	2	2	https://www.degruyter.com/openurl?genre=journal&issn=2195-0164		2195-0164		fulltext		De Gruyter	serial								P
Journal of English as a Lingua Franca	2191-9216	2191-933X	2012-03-15	1	1	2014-09-15	3	2	https://www.degruyter.com/openurl?genre=journal&issn=2191-933X		2191-933X		fulltext		De Gruyter Mouton	serial								P
Journal of Latin Linguistics	2194-8739	2194-8747	1980-06-20		1	2014-10-30	13	2	https://www.degruyter.com/openurl?genre=journal&issn=2194-8747		2194-8747		fulltext		De Gruyter Mouton	serial								P
Journal of Literary Semantics	0341-7638	1613-3838	1972-01-01	1	Jan	2014-09-20	43	2	https://www.degruyter.com/openurl?genre=journal&issn=1613-3838		1613-3838		fulltext		De Gruyter Mouton	serial								P
Journal of Literary Theory	1862-5290	1862-8990	2007-08-21	1	1	2014-09-30	8	2	https://www.degruyter.com/openurl?genre=journal&issn=1862-8990		1862-8990		fulltext		De Gruyter	serial								P
Journal of Politeness Research	1612-5681	1613-4877	2005-02-23	1	1	2014-07-21	10	2	https://www.degruyter.com/openurl?genre=journal&issn=1613-4877		1613-4877		fulltext		De Gruyter Mouton	serial								P
Journal of South Asian Languages and Linguistics	2196-0771	2196-078X	2014-03-25	1	1	2014-09-27	1	2	https://www.degruyter.com/openurl?genre=journal&issn=2196-078X		2196-078X		fulltext		De Gruyter Mouton	serial								P
Journal of the International Arthurian Society	2196-9353	2196-9361	2013-10-15	1	1	2014-09-30	2	1	https://www.degruyter.com/openurl?genre=journal&issn=2196-9361		2196-9361		fulltext		Akademie Verlag	serial								P
Journal of Transcultural Medieval Studies	2198-0357	2198-0365	2014-09-15	1	1	2014-12-15	1	2	https://www.degruyter.com/openurl?genre=journal&issn=2198-0365		2198-0365		fulltext		De Gruyter	serial								P
Kritikon Litterarum	0340-9767	1865-7249	2007-07-23	34	1/2	2014-11-28	41	3-4	https://www.degruyter.com/openurl?genre=journal&issn=1865-7249		1865-7249		fulltext		De Gruyter	serial								P
Laboratory Phonology	1868-6346	1868-6354	2010-08-25	1	1	2014-11-28	5	4	https://www.degruyter.com/openurl?genre=journal&issn=1868-6354		1868-6354		fulltext		De Gruyter Mouton	serial								P
Language and Cognition	1866-9808	1866-9859	2009-05-19	1	1	2013-11-18	5	4	https://www.degruyter.com/openurl?genre=journal&issn=1866-9859		1866-9859		fulltext		De Gruyter Mouton	serial								P
Language Learning in Higher Education	2191-611X	2191-6128	2011-09-15	1	1	2014-10-30	4	2	https://www.degruyter.com/openurl?genre=journal&issn=2191-6128		2191-6128		fulltext		De Gruyter Mouton	serial								P
Lebende Sprachen	0023-9909	1868-0267	1956-01-01	1	1	2014-12-15	59	2	https://www.degruyter.com/openurl?genre=journal&issn=1868-0267		1868-0267		fulltext		De Gruyter	serial								P
Lexicographica	0175-6206	1865-9403	1985-01-01	1	1	2014-11-15		30	https://www.degruyter.com/openurl?genre=journal&issn=1865-9403		1865-9403		fulltext		De Gruyter	yearbook								P
Linguistic Typology 	1430-0532	1613-415X	1997-01-01	1	1	2014-10-30	18	3	https://www.degruyter.com/openurl?genre=journal&issn=1613-415X		1613-415X		fulltext		De Gruyter Mouton	serial								P
Linguistics	0024-3949	1613-396X	1963-01-01	1	1	2014-11-22	52	6	https://www.degruyter.com/openurl?genre=journal&issn=1613-396X		1613-396X		fulltext		De Gruyter Mouton	serial								P
Lodz Papers in Pragmatics 	1895-6106	1898-4436	2007-06-20	3	1	2014-11-28	10	2	https://www.degruyter.com/openurl?genre=journal&issn=1898-4436		1898-4436		fulltext		De Gruyter Mouton	serial								P
Multicultural Learning and Teaching	2194-654X	2161-2412	2006-01-01	1	1	2014-12-01	9	2	https://www.degruyter.com/openurl?genre=journal&issn=2161-2412		2161-2412		fulltext		De Gruyter	serial								P
Multilingua	0167-8507	1613-3684	1982-01-01	1	1	2014-09-26	33	5-6	https://www.degruyter.com/openurl?genre=journal&issn=1613-3684		1613-3684		fulltext		De Gruyter Mouton	serial								P
Multimodal Communication	2230-6579	2230-6587	2012-01-20	1	1	2014-05-20	3	1	https://www.degruyter.com/openurl?genre=journal&issn=2230-6587		2230-6587		fulltext		De Gruyter Mouton	serial								P
Österreichische Musikzeitschrift	0029-9316	2307-2970	1946-01-15	1	1	2014-11-22	69	6	https://www.degruyter.com/openurl?genre=journal&issn=2307-2970		2307-2970		fulltext		Böhlau Verlag	serial								P
Pólemos	2035-5262	2036-4601	2012-07-15	6	1	2014-12-15	8	2	https://www.degruyter.com/openurl?genre=journal&issn=2036-4601		2036-4601		fulltext		De Gruyter	serial								P
POP	2194-6981	2198-0322	2012-09-30	1	1	2014-09-30	3	2	https://www.degruyter.com/openurl?genre=journal&issn=2198-0322		2198-0322		fulltext		transcript Verlag	serial								P
Poznan Studies in Contemporary Linguistics	0137-2459	1897-7499	2007-06-20	43	1	2014-10-30	50	4	https://www.degruyter.com/openurl?genre=journal&issn=1897-7499		1897-7499		fulltext		De Gruyter Mouton	serial								P
Probus	0921-4771	1613-4079	1989-01-01	1	1	2014-09-30	26	2	https://www.degruyter.com/openurl?genre=journal&issn=1613-4079		1613-4079		fulltext		De Gruyter Mouton	serial								P
Rhetorik	0720-5775	1865-9160	1980-01-01	1	1	2014-11-15		33	https://www.degruyter.com/openurl?genre=journal&issn=1865-9160		1865-9160		fulltext		De Gruyter	yearbook								P
Romanische Bibliographie	0080-388X	1865-9055	2005-01-01		2005	2014-11-15		130 (2014)	https://www.degruyter.com/openurl?genre=journal&issn=1865-9055		1865-9055		fulltext		De Gruyter	yearbook								P
Romanistisches Jahrbuch	0080-3898	1613-0413	1948-01-01		1	2014-11-15		65/66	https://www.degruyter.com/openurl?genre=journal&issn=1613-0413		1613-0413		fulltext		De Gruyter	yearbook								P
Scientia Poetica	1431-5041	1868-9418	2010-06-20		14	2014-11-15		18	https://www.degruyter.com/openurl?genre=journal&issn=1868-9418		1868-9418		fulltext		De Gruyter	yearbook								P
Semiotica	0037-1998	1613-3692	1969-01-01		1	2014-11-15		202	https://www.degruyter.com/openurl?genre=journal&issn=1613-3692		1613-3692		fulltext		De Gruyter Mouton	serial								P
Sociolinguistica	0933-1883	1865-939X	1987-01-01		1	2014-11-15		28	https://www.degruyter.com/openurl?genre=journal&issn=1865-939X		1865-939X		fulltext		De Gruyter	yearbook								P
Studies in Hispanic and Lusophone Linguistics	1939-0238	2199-3386	2008-04-20	1	1	2014-09-20	7	2	https://www.degruyter.com/openurl?genre=journal&issn=2199-3386		2199-3386		fulltext		De Gruyter Mouton	serial								P
STUF - Language Typology and Universals	1867-8319	2196-7148	1948-06-20		1-2	2014-11-28	67	4	https://www.degruyter.com/openurl?genre=journal&issn=2196-7148		2196-7148		fulltext		De Gruyter (A)	serial								P
Text & Talk	1860-7330	1860-7349	1981-01-01	1	1	2014-11-23	34	6	https://www.degruyter.com/openurl?genre=journal&issn=1860-7349		1860-7349		fulltext		De Gruyter Mouton	serial								P
The Linguistic Review	0167-6318	1613-3676	1981-01-01	1	1	2014-09-27	31	3-4	https://www.degruyter.com/openurl?genre=journal&issn=1613-3676		1613-3676		fulltext		De Gruyter Mouton	serial								P
Theoretical Linguistics	0301-4428	1613-4060	1974-01-01	1	Jan	2014-10-15	40	3-4	https://www.degruyter.com/openurl?genre=journal&issn=1613-4060		1613-4060		fulltext		De Gruyter Mouton	serial								P
Yearbook of Phraseology	1868-632X	1868-6338	2010-01-01		1	2014-11-15		5	https://www.degruyter.com/openurl?genre=journal&issn=1868-6338		1868-6338		fulltext		De Gruyter	yearbook								P
Yearbook of the German Cognitive Linguistics Association	2197-2788	2197-2796	2013-12-20		1	2014-05-20		2	https://www.degruyter.com/openurl?genre=journal&issn=2197-2796		2197-2796		fulltext		De Gruyter Mouton	yearbook								P
Zeitschrift für Angewandte Linguistik	1433-9889	2190-0191	2010-07-15		52	2014-12-15		61	https://www.degruyter.com/openurl?genre=journal&issn=2190-0191		2190-0191		fulltext		De Gruyter Mouton	serial								P
Zeitschrift für Anglistik und Amerikanistik	0044-2305	2196-4726	2004-01-15	52	1	2014-12-15	62	4	https://www.degruyter.com/openurl?genre=journal&issn=2196-4726		2196-4726		fulltext		De Gruyter	serial								P
Zeitschrift für celtische Philologie	0084-5302	1865-889X	1897-06-20		1	2014-11-15		61	https://www.degruyter.com/openurl?genre=journal&issn=1865-889X		1865-889X		fulltext		De Gruyter	yearbook								P
Zeitschrift für germanistische Linguistik	0301-3294	1613-0626	1973-01-01	1	1	2014-12-12	42	3	https://www.degruyter.com/openurl?genre=journal&issn=1613-0626		1613-0626		fulltext		De Gruyter	serial								P
Zeitschrift für interkulturelle Germanistik	1869-3660	2198-0330	2010-07-31	1	1	2014-12-31	5	2	https://www.degruyter.com/openurl?genre=journal&issn=2198-0330		2198-0330		fulltext		transcript Verlag	serial								F
Zeitschrift für Kulturwissenschaften	2197-9103	2197-9111	2007-09-30	1	1	2014-12-31	8	2	https://www.degruyter.com/openurl?genre=journal&issn=2197-9111		2197-9111		fulltext		transcript Verlag	serial								P
Zeitschrift für romanische Philologie	0049-8661	1865-9063	1877-01-01	1	1	2014-12-19	130	4	https://www.degruyter.com/openurl?genre=journal&issn=1865-9063		1865-9063		fulltext		De Gruyter	serial								P
Zeitschrift für Slawistik	0044-3506	2196-7016	1956-06-20	1	1-4	2014-11-28	59	4	https://www.degruyter.com/openurl?genre=journal&issn=2196-7016		2196-7016		fulltext		De Gruyter (A)	serial								P
Zeitschrift für Sprachwissenschaft	0721-9067	1613-3706	1982-01-01	1	1	2014-11-21	33	2	https://www.degruyter.com/openurl?genre=journal&issn=1613-3706		1613-3706		fulltext		De Gruyter	serial								F
