PUBLICATION_TITLE	PRINT_IDENTIFIER	ONLINE_IDENTIFIER	DATE_FIRST_ISSUE_ONLINE	NUM_FIRST_VOL_ONLINE	NUM_FIRST_ISSUE_ONLINE	DATE_LAST_ISSUE_ONLINE	NUM_LAST_VOL_ONLINE	NUM_LAST_ISSUE_ONLINE	TITLE_URL	FIRST_AUTHOR	TITLE_ID	EMBARGO_INFO	COVERAGE_DEPTH	NOTES	PUBLISHER_NAME	PUBLICATION_TYPE	DATE_MONOGRAPH_PUBLISHED_PRINT	DATE_MONOGRAPH_PUBLISHED_ONLINE	MONOGRAPH_VOLUME	MONOGRAPH_EDITION	FIRST_EDITOR	PARENT_PUBLICATION_TITLE_ID	PRECEDING_PUBLICATION_TITLE_ID	ACCESS_TYPE
Beiträge zur Geschichte der deutschen Sprache und Literatur	0005-8076	1865-9373	1995-01-01	117	Jahresband				https://www.degruyter.com/openurl?genre=journal&issn=1865-9373		1865-9373		fulltext		De Gruyter	serial								P
Bibliothek Forschung und Praxis	0341-4183	1865-7648	1995-01-01	19	1				https://www.degruyter.com/openurl?genre=journal&issn=1865-7648		1865-7648		fulltext		De Gruyter	serial								P
Byzantinische Zeitschrift	0007-7704	1868-9027	1995-01-01	88	1				https://www.degruyter.com/openurl?genre=journal&issn=1868-9027		1868-9027		fulltext		De Gruyter	serial								P
Chemical Product and Process Modeling	2194-6159	1934-2659	2006-05-01	1	1				https://www.degruyter.com/openurl?genre=journal&issn=1934-2659		1934-2659		fulltext		De Gruyter	serial								P
Chemistry International	0193-6484	1365-2192	1997-06-20	19	4				https://www.degruyter.com/openurl?genre=journal&issn=1365-2192		1365-2192		fulltext		De Gruyter	serial								P
Clinical Chemistry and Laboratory Medicine (CCLM)	1434-6621	1437-4331	1995-01-01	33	1				https://www.degruyter.com/openurl?genre=journal&issn=1437-4331		1437-4331		fulltext		De Gruyter	serial								P
Cognitive Linguistics	0936-5907	1613-3641	1995-03-10	6	1				https://www.degruyter.com/openurl?genre=journal&issn=1613-3641		1613-3641		fulltext		De Gruyter Mouton	serial								P
Cognitive Semiotics	1662-1425	2235-2066	2007-09-10	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2235-2066		2235-2066		fulltext		De Gruyter Mouton	serial								P
Communications	0341-2059	1613-4087	1995-01-01	20	1				https://www.degruyter.com/openurl?genre=journal&issn=1613-4087		1613-4087		fulltext		De Gruyter Mouton	serial								P
Computational Methods in Applied Mathematics	1609-4840	1609-9389	2001-01-20	1	1				https://www.degruyter.com/openurl?genre=journal&issn=1609-9389		1609-9389		fulltext		De Gruyter	serial								P
Computer Law Review International	1610-7608	2194-4164	2005-02-15	6	1				https://www.degruyter.com/openurl?genre=journal&issn=2194-4164		2194-4164		fulltext		Verlag Dr. Otto Schmidt	serial								P
Corrosion Reviews	0334-6005	2191-0316	1995-03-01	13	1				https://www.degruyter.com/openurl?genre=journal&issn=2191-0316		2191-0316		fulltext		De Gruyter	serial								P
Der Islam	0021-1818	1613-0928	1995-01-01	72	1				https://www.degruyter.com/openurl?genre=journal&issn=1613-0928		1613-0928		fulltext		De Gruyter	serial								P
Drug Metabolism and Personalized Therapy	2363-8907	2363-8915	1995-03-01	12	März				https://www.degruyter.com/openurl?genre=journal&issn=2363-8915		2363-8915		fulltext		De Gruyter	serial								P
editio	0931-3079	1865-9446	1995-01-01	9	9				https://www.degruyter.com/openurl?genre=journal&issn=1865-9446		1865-9446		fulltext		De Gruyter	yearbook								P
Energy Harvesting and Systems	2329-8774	2329-8766	2014-04-17	1	1-2				https://www.degruyter.com/openurl?genre=journal&issn=2329-8766		2329-8766		fulltext		De Gruyter	serial								P
Entrepreneurship Research Journal	2194-6175	2157-5665	2011-01-01	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2157-5665		2157-5665		fulltext		De Gruyter	serial								P
Forum for Health Economics & Policy	2194-6191	1558-9544	1998-10-01	1	1				https://www.degruyter.com/openurl?genre=journal&issn=1558-9544		1558-9544		fulltext		De Gruyter	serial								P
Fractional Calculus and Applied Analysis	1311-0454	1314-2224	2011-02-23	14	1				https://www.degruyter.com/openurl?genre=journal&issn=1314-2224		1314-2224		fulltext		De Gruyter	serial								P
Frühmittelalterliche Studien	0071-9706	1613-0812	1995-01-01	29	1995				https://www.degruyter.com/openurl?genre=journal&issn=1613-0812		1613-0812		fulltext		De Gruyter	yearbook								P
German Economic Review	1465-6485	1468-0475	2020-02-20	21	1				https://www.degruyter.com/openurl?genre=journal&issn=1468-0475		1468-0475		fulltext		De Gruyter	serial								P
Germanistik	0016-8912	1865-9187	2007-12-01	48	1/2				https://www.degruyter.com/openurl?genre=journal&issn=1865-9187		1865-9187		fulltext		De Gruyter	serial								P
Global Jurist	2194-5675	1934-2640	2001-11-01	1	1				https://www.degruyter.com/openurl?genre=journal&issn=1934-2640		1934-2640		fulltext		De Gruyter	serial								P
Historische Zeitschrift	0018-2613	2196-680X	1995-06-20	260-261	260				https://www.degruyter.com/openurl?genre=journal&issn=2196-680X		2196-680X		fulltext		De Gruyter Oldenbourg	serial								P
Hormone Molecular Biology and Clinical Investigation	1868-1883	1868-1891	2010-03-27		1				https://www.degruyter.com/openurl?genre=journal&issn=1868-1891		1868-1891		fulltext		De Gruyter	serial								P
Human Affairs	1210-3055	1337-401X	2007-03-19	17	1				https://www.degruyter.com/openurl?genre=journal&issn=1337-401X		1337-401X		fulltext		De Gruyter	serial								P
HUMOR	0933-1719	1613-3722	1995-01-01	8	1				https://www.degruyter.com/openurl?genre=journal&issn=1613-3722		1613-3722		fulltext		De Gruyter Mouton	serial								P
Iberoromania	0019-0993	1865-9039	1995-01-01		41				https://www.degruyter.com/openurl?genre=journal&issn=1865-9039		1865-9039		fulltext		De Gruyter	serial								P
i-com	1618-162X	2196-6826	2001-08-20		O				https://www.degruyter.com/openurl?genre=journal&issn=2196-6826		2196-6826		fulltext		Oldenbourg Wissenschaftsverlag	serial								P
Indogermanische Forschungen	0019-7262	1613-0405	1995-01-01		100				https://www.degruyter.com/openurl?genre=journal&issn=1613-0405		1613-0405		fulltext		De Gruyter	yearbook								P
Information - Wissenschaft & Praxis	1434-4653	1619-4292	2012-02-20	63	1				https://www.degruyter.com/openurl?genre=journal&issn=1619-4292		1619-4292		fulltext		De Gruyter Saur	serial								P
International Journal of Adolescent Medicine and Health 	0334-0139	2191-0278	1995-01-01	8	1				https://www.degruyter.com/openurl?genre=journal&issn=2191-0278		2191-0278		fulltext		De Gruyter	serial								P
International Journal of Chemical Reactor Engineering	2194-5748	1542-6580	2003-05-01	1	1				https://www.degruyter.com/openurl?genre=journal&issn=1542-6580		1542-6580		fulltext		De Gruyter	serial								P
International Journal of Emerging Electric Power Systems	2194-5756	1553-779X	2004-01-01	1	1				https://www.degruyter.com/openurl?genre=journal&issn=1553-779X		1553-779X		fulltext		De Gruyter	serial								P
International Journal of Food Engineering	2194-5764	1556-3758	2005-01-01	1	1				https://www.degruyter.com/openurl?genre=journal&issn=1556-3758		1556-3758		fulltext		De Gruyter	serial								P
International Journal of Nonlinear Sciences and Numerical Simulation	1565-1339	2191-0294	2000-03-01	1	1-8				https://www.degruyter.com/openurl?genre=journal&issn=2191-0294		2191-0294		fulltext		De Gruyter	serial								P
International Journal of Nursing Education Scholarship	2194-5772	1548-923X	2004-01-01	1	1				https://www.degruyter.com/openurl?genre=journal&issn=1548-923X		1548-923X		fulltext		De Gruyter	serial								P
International Journal of the Sociology of Language	0165-2516	1613-3668	1995-01-01		1				https://www.degruyter.com/openurl?genre=journal&issn=1613-3668		1613-3668		fulltext		De Gruyter Mouton	serial								P
International Public History		2567-1111	2018-06-20	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2567-1111		2567-1111		fulltext		De Gruyter Oldenbourg	serial								P
International Review of Applied Linguistics in Language Teaching	0019-042X	1613-4141	1995-01-01	33	1				https://www.degruyter.com/openurl?genre=journal&issn=1613-4141		1613-4141		fulltext		De Gruyter Mouton	serial								P
Internationales Archiv für Sozialgeschichte der deutschen Literatur	0340-4528	1865-9128	1995-01-01	19	1				https://www.degruyter.com/openurl?genre=journal&issn=1865-9128		1865-9128		fulltext		De Gruyter	serial								P
Jahrbücher für Nationalökonomie und Statistik	0021-4027	2366-049X	1995-02-20	214	1				https://www.degruyter.com/openurl?genre=journal&issn=2366-049X		2366-049X		fulltext		De Gruyter Oldenbourg	serial								P
Journal des Économistes et des Études Humaines	2194-5799	2153-1552	1995-01-01	6	1				https://www.degruyter.com/openurl?genre=journal&issn=2153-1552		2153-1552		fulltext		De Gruyter	serial								P
Journal for the History of Modern Theology / Zeitschrift für Neuere Theologiegeschichte	0943-7592	1612-9776	1995-01-01	2	1				https://www.degruyter.com/openurl?genre=journal&issn=1612-9776		1612-9776		fulltext		De Gruyter	serial								P
Journal of Agricultural & Food Industrial Organization	2194-5896	1542-0485	2003-01-01	1	1				https://www.degruyter.com/openurl?genre=journal&issn=1542-0485		1542-0485		fulltext		De Gruyter	serial								P
Journal of Ancient History	2324-8106	2324-8114	2013-05-20	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2324-8114		2324-8114		fulltext		De Gruyter	serial								P
Journal of Applied Analysis	1425-6908	1869-6082	1995-06-01	1	1				https://www.degruyter.com/openurl?genre=journal&issn=1869-6082		1869-6082		fulltext		De Gruyter	serial								P
Journal of Basic and Clinical Physiology and Pharmacology	0792-6855	2191-0286	1995-03-01	6	1				https://www.degruyter.com/openurl?genre=journal&issn=2191-0286		2191-0286		fulltext		De Gruyter	serial								P
Journal of Biosecurity, Biosafety and Biodefense Law	2194-590X	2154-3186	2011-07-15		1				https://www.degruyter.com/openurl?genre=journal&issn=2154-3186		2154-3186		fulltext		De Gruyter	serial								P
Journal of Business Valuation and Economic Loss Analysis	2194-5861	1932-9156	2006-01-01	1	1				https://www.degruyter.com/openurl?genre=journal&issn=1932-9156		1932-9156		fulltext		De Gruyter	serial								P
Journal of Complementary and Integrative Medicine	2194-6329	1553-3840	2004-01-01	1	1				https://www.degruyter.com/openurl?genre=journal&issn=1553-3840		1553-3840		fulltext		De Gruyter	serial								P
Journal of Drug Policy Analysis	2194-6337	1941-2851	2008-01-01	1	1				https://www.degruyter.com/openurl?genre=journal&issn=1941-2851		1941-2851		fulltext		De Gruyter	serial								P
Journal of Econometric Methods	2194-6345	2156-6674	2012-01-01	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2156-6674		2156-6674		fulltext		De Gruyter	serial								P
Journal of European Tort Law	1868-9612	1868-9620	1998-01-01	1	1				https://www.degruyter.com/openurl?genre=journal&issn=1868-9620		1868-9620		fulltext		De Gruyter	serial								P
Journal of Globalization and Development 	2194-6353	1948-1837	2010-01-01	1	1				https://www.degruyter.com/openurl?genre=journal&issn=1948-1837		1948-1837		fulltext		De Gruyter	serial								P
Journal of Homeland Security and Emergency Management	2194-6361	1547-7355	2004-01-01	1	1				https://www.degruyter.com/openurl?genre=journal&issn=1547-7355		1547-7355		fulltext		De Gruyter	serial								P
Journal of Imagery Research in Sport and Physical Activity	2194-637X	1932-0191	2006-01-01	1	1				https://www.degruyter.com/openurl?genre=journal&issn=1932-0191		1932-0191		fulltext		De Gruyter	serial								P
Journal of Literary Semantics	0341-7638	1613-3838	1995-01-01	24	1				https://www.degruyter.com/openurl?genre=journal&issn=1613-3838		1613-3838		fulltext		De Gruyter Mouton	serial								P
Journal of Literary Theory	1862-5290	1862-8990	2007-08-21	1	1				https://www.degruyter.com/openurl?genre=journal&issn=1862-8990		1862-8990		fulltext		De Gruyter	serial								P
Journal of Optical Communications	0173-4911	2191-6322	1995-02-01	16	1				https://www.degruyter.com/openurl?genre=journal&issn=2191-6322		2191-6322		fulltext		De Gruyter	serial								P
Journal of Polymer Engineering	0334-6447	2191-0340	1995-01-01	14	1				https://www.degruyter.com/openurl?genre=journal&issn=2191-0340		2191-0340		fulltext		De Gruyter	serial								P
Journal of Quantitative Analysis in Sports	2194-6388	1559-0410	2005-01-01	1	1				https://www.degruyter.com/openurl?genre=journal&issn=1559-0410		1559-0410		fulltext		De Gruyter	serial								P
Journal of Time Series Econometrics	2194-6507	1941-1928	2009-01-01	1	1				https://www.degruyter.com/openurl?genre=journal&issn=1941-1928		1941-1928		fulltext		De Gruyter	serial								P
Journal of Tort Law	2194-6515	1932-9148	2006-12-01	1	1				https://www.degruyter.com/openurl?genre=journal&issn=1932-9148		1932-9148		fulltext		De Gruyter	serial								P
Kant Yearbook	1868-4599	1868-4602	2009-06-20		1				https://www.degruyter.com/openurl?genre=journal&issn=1868-4602		1868-4602		fulltext		De Gruyter	yearbook								P
Kant-Studien	0022-8877	1613-1134	1995-01-01	86	1				https://www.degruyter.com/openurl?genre=journal&issn=1613-1134		1613-1134		fulltext		De Gruyter	serial								P
Klio	0075-6334	2192-7669	1995-06-20		77				https://www.degruyter.com/openurl?genre=journal&issn=2192-7669		2192-7669		fulltext		De Gruyter (A)	serial								P
Language Learning in Higher Education	2191-611X	2191-6128	2011-09-15	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2191-6128		2191-6128		fulltext		De Gruyter Mouton	serial								P
Law & Ethics of Human Rights	2194-6531	1938-2545	2007-01-01	1	1				https://www.degruyter.com/openurl?genre=journal&issn=1938-2545		1938-2545		fulltext		De Gruyter	serial								P
Law and Development Review	2194-6523	1943-3867	2008-01-01	1	1				https://www.degruyter.com/openurl?genre=journal&issn=1943-3867		1943-3867		fulltext		De Gruyter	serial								P
Lebende Sprachen	0023-9909	1868-0267	1995-01-01	40	1				https://www.degruyter.com/openurl?genre=journal&issn=1868-0267		1868-0267		fulltext		De Gruyter	serial								P
Libri	0024-2667	1865-8423	1995-01-01	45	1				https://www.degruyter.com/openurl?genre=journal&issn=1865-8423		1865-8423		fulltext		De Gruyter Saur	serial								P
Linguistics	0024-3949	1613-396X	1995-01-01	33	1				https://www.degruyter.com/openurl?genre=journal&issn=1613-396X		1613-396X		fulltext		De Gruyter Mouton	serial								P
Mammalia	0025-1461	1864-1547	1995-01-01	59	1				https://www.degruyter.com/openurl?genre=journal&issn=1864-1547		1864-1547		fulltext		De Gruyter	serial								P
Man and the Economy	2196-9639	2196-9647	2014-07-30	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2196-9647		2196-9647		fulltext		De Gruyter	serial								P
Millennium	1867-030X	1867-0318	2004-01-01	1	1				https://www.degruyter.com/openurl?genre=journal&issn=1867-0318		1867-0318		fulltext		De Gruyter	yearbook								P
Moral Philosophy and Politics	2194-5616	2194-5624	2014-04-15	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2194-5624		2194-5624		fulltext		De Gruyter	serial								P
Multicultural Learning and Teaching	2194-654X	2161-2412	2006-01-01	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2161-2412		2161-2412		fulltext		De Gruyter	serial								P
Multilingua	0167-8507	1613-3684	1995-01-01	14	1				https://www.degruyter.com/openurl?genre=journal&issn=1613-3684		1613-3684		fulltext		De Gruyter Mouton	serial								P
Multimodal Communication	2230-6579	2230-6587	2012-01-20	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2230-6587		2230-6587		fulltext		De Gruyter Mouton	serial								P
Muslim World Journal of Human Rights	2194-6558	1554-4419	2004-01-01	1	1				https://www.degruyter.com/openurl?genre=journal&issn=1554-4419		1554-4419		fulltext		De Gruyter	serial								P
New Global Studies	2194-6566	1940-0004	2007-01-01	1	1				https://www.degruyter.com/openurl?genre=journal&issn=1940-0004		1940-0004		fulltext		De Gruyter	serial								P
Nietzsche-Studien	0342-1422	1613-0790	1995-01-01		1				https://www.degruyter.com/openurl?genre=journal&issn=1613-0790		1613-0790		fulltext		De Gruyter	yearbook								P
Orientalistische Literaturzeitung	0030-5383	2196-6877	1995-04-20	90	1				https://www.degruyter.com/openurl?genre=journal&issn=2196-6877		2196-6877		fulltext		De Gruyter (A)	serial								P
Peace Economics, Peace Science and Public Policy	1079-2457	1554-8597	1995-01-01	3	1				https://www.degruyter.com/openurl?genre=journal&issn=1554-8597		1554-8597		fulltext		De Gruyter	serial								P
Philologus	0031-7985	2196-7008	1995-06-20	139	1				https://www.degruyter.com/openurl?genre=journal&issn=2196-7008		2196-7008		fulltext		De Gruyter (A)	serial								P
Preservation, Digital Technology & Culture (PDT&C)	2195-2957	2195-2965	2013-03-26	42	1				https://www.degruyter.com/openurl?genre=journal&issn=2195-2965		2195-2965		fulltext		De Gruyter Saur	serial								P
Probus	0921-4771	1613-4079	1995-01-01	7	1				https://www.degruyter.com/openurl?genre=journal&issn=1613-4079		1613-4079		fulltext		De Gruyter Mouton	serial								P
Pure and Applied Chemistry	0033-4545	1365-3075	1995-01-10	67	1				https://www.degruyter.com/openurl?genre=journal&issn=1365-3075		1365-3075		fulltext		De Gruyter	serial								P
Radiochimica Acta	0033-8230	2193-3405	1995-02-20	68-71	68/1				https://www.degruyter.com/openurl?genre=journal&issn=2193-3405		2193-3405		fulltext		Oldenbourg Wissenschaftsverlag	serial								P
Restaurator. International Journal for the Preservation of Library and Archival Material	0034-5806	1865-8431	1995-01-01	16	1				https://www.degruyter.com/openurl?genre=journal&issn=1865-8431		1865-8431		fulltext		De Gruyter	serial								P
Review of Law & Economics	2194-6000	1555-5879	2005-04-01	1	1				https://www.degruyter.com/openurl?genre=journal&issn=1555-5879		1555-5879		fulltext		De Gruyter	serial								P
Review of Marketing Science	2194-5985	1546-5616	2003-01-01	1	1				https://www.degruyter.com/openurl?genre=journal&issn=1546-5616		1546-5616		fulltext		De Gruyter	serial								P
Review of Middle East Economics and Finance	1475-3685	1475-3693	2003-01-01	1	1				https://www.degruyter.com/openurl?genre=journal&issn=1475-3693		1475-3693		fulltext		De Gruyter	serial								P
Review of Network Economics	2194-5993	1446-9022	2002-01-01	1	1				https://www.degruyter.com/openurl?genre=journal&issn=1446-9022		1446-9022		fulltext		De Gruyter	serial								P
Reviews in Chemical Engineering	0167-8299	2191-0235	1995-03-01	11	März				https://www.degruyter.com/openurl?genre=journal&issn=2191-0235		2191-0235		fulltext		De Gruyter	serial								P
Reviews in Inorganic Chemistry	0193-4929	2191-0227	1995-01-01	15	Jan				https://www.degruyter.com/openurl?genre=journal&issn=2191-0227		2191-0227		fulltext		De Gruyter	serial								P
Reviews in the Neurosciences	0334-1763	2191-0200	1995-01-01	6	Jan				https://www.degruyter.com/openurl?genre=journal&issn=2191-0200		2191-0200		fulltext		De Gruyter	serial								P
Reviews on Environmental Health	0048-7554	2191-0308	1996-01-01	11	1/2				https://www.degruyter.com/openurl?genre=journal&issn=2191-0308		2191-0308		fulltext		De Gruyter	serial								P
Romanistisches Jahrbuch	0080-3898	1613-0413	1995-01-01		46				https://www.degruyter.com/openurl?genre=journal&issn=1613-0413		1613-0413		fulltext		De Gruyter	yearbook								P
SATS	1600-1974	1869-7577	2000-05-01	1	1				https://www.degruyter.com/openurl?genre=journal&issn=1869-7577		1869-7577		fulltext		De Gruyter	serial								P
Scandinavian Journal of Pain	1877-8860	1877-8879	2010-01-20	1	1				https://www.degruyter.com/openurl?genre=journal&issn=1877-8879		1877-8879		fulltext		De Gruyter	serial								P
Semiotica	0037-1998	1613-3692	1995-01-01		1				https://www.degruyter.com/openurl?genre=journal&issn=1613-3692		1613-3692		fulltext		De Gruyter Mouton	serial								P
Soziologische Revue	0343-4109	2196-7024	1995-03-20	18	1				https://www.degruyter.com/openurl?genre=journal&issn=2196-7024		2196-7024		fulltext		Oldenbourg Wissenschaftsverlag	serial								P
Statistical Applications in Genetics and Molecular Biology	2194-6302	1544-6115	2002-05-01	1	1				https://www.degruyter.com/openurl?genre=journal&issn=1544-6115		1544-6115		fulltext		De Gruyter	serial								P
Statistical Communications in Infectious Diseases	2194-6310	1948-4690	2009-06-01	1	1				https://www.degruyter.com/openurl?genre=journal&issn=1948-4690		1948-4690		fulltext		De Gruyter	serial								P
Statistics & Risk Modeling	2193-1402	2196-7040	1995-04-20	13	1				https://www.degruyter.com/openurl?genre=journal&issn=2196-7040		2196-7040		fulltext		De Gruyter (A)	serial								P
Statistics, Politics and Policy 	2194-6299	2151-7509	2010-01-01	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2151-7509		2151-7509		fulltext		De Gruyter	serial								P
Stochastics and Quality Control 	2367-2390	2367-2404	2001-04-01	16	1				https://www.degruyter.com/openurl?genre=journal&issn=2367-2404		2367-2404		fulltext		De Gruyter	serial								P
Studies in Hispanic and Lusophone Linguistics	1939-0238	2199-3386	2008-04-20	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2199-3386		2199-3386		fulltext		De Gruyter Mouton	serial								P
Studies in Nonlinear Dynamics & Econometrics	1081-1826	1558-3708	1996-04-01	1	1				https://www.degruyter.com/openurl?genre=journal&issn=1558-3708		1558-3708		fulltext		De Gruyter	serial								P
STUF - Language Typology and Universals	1867-8319	2196-7148	1995-04-20	48	1-2				https://www.degruyter.com/openurl?genre=journal&issn=2196-7148		2196-7148		fulltext		De Gruyter (A)	serial								P
Text & Talk	1860-7330	1860-7349	1995-01-01	15	1				https://www.degruyter.com/openurl?genre=journal&issn=1860-7349		1860-7349		fulltext		De Gruyter Mouton	serial								P
The African Book Publishing Record	0306-0322	1865-8717	1995-01-01	21	1				https://www.degruyter.com/openurl?genre=journal&issn=1865-8717		1865-8717		fulltext		De Gruyter Saur	serial								P
The B.E. Journal of Economic Analysis & Policy	2194-6108	1935-1682	2001-11-01	1	1				https://www.degruyter.com/openurl?genre=journal&issn=1935-1682		1935-1682		fulltext		De Gruyter	serial								P
The B.E. Journal of Macroeconomics	2194-6116	1935-1690	2001-11-01	1	1				https://www.degruyter.com/openurl?genre=journal&issn=1935-1690		1935-1690		fulltext		De Gruyter	serial								P
The B.E. Journal of Theoretical Economics	2194-6124	1935-1704	2001-01-01	1	1				https://www.degruyter.com/openurl?genre=journal&issn=1935-1704		1935-1704		fulltext		De Gruyter	serial								P
The Economists’ Voice	2194-6167	1553-3832	2004-01-01	1	1				https://www.degruyter.com/openurl?genre=journal&issn=1553-3832		1553-3832		fulltext		De Gruyter	serial								P
The Forum	2194-6183	1540-8884	2002-05-21	1 (2002-2003)	1				https://www.degruyter.com/openurl?genre=journal&issn=1540-8884		1540-8884		fulltext		De Gruyter	serial								P
The International Journal of Biostatistics	2194-573X	1557-4679	2005-05-01	1	1				https://www.degruyter.com/openurl?genre=journal&issn=1557-4679		1557-4679		fulltext		De Gruyter	serial								P
The Linguistic Review	0167-6318	1613-3676	1995-01-01	12	1				https://www.degruyter.com/openurl?genre=journal&issn=1613-3676		1613-3676		fulltext		De Gruyter Mouton	serial								P
Theoretical Inquiries in Law	1565-1509	1565-3404	2000-01-01	1	1				https://www.degruyter.com/openurl?genre=journal&issn=1565-3404		1565-3404		fulltext		De Gruyter	serial								P
Theoretical Linguistics	0301-4428	1613-4060	1995-01-01	21	1				https://www.degruyter.com/openurl?genre=journal&issn=1613-4060		1613-4060		fulltext		De Gruyter Mouton	serial								P
Vierteljahrshefte für Zeitgeschichte	0042-5702	2196-7121	2005-03-15	53	1				https://www.degruyter.com/openurl?genre=journal&issn=2196-7121		2196-7121		fulltext		De Gruyter Oldenbourg	serial								P
Zeitschrift für Anglistik und Amerikanistik	0044-2305	2196-4726	2004-01-15	52	1				https://www.degruyter.com/openurl?genre=journal&issn=2196-4726		2196-4726		fulltext		De Gruyter	serial								P
Zeitschrift für die alttestamentliche Wissenschaft	0044-2526	1613-0103	1995-01-01	107	1				https://www.degruyter.com/openurl?genre=journal&issn=1613-0103		1613-0103		fulltext		De Gruyter	serial								P
Zeitschrift für die neutestamentliche Wissenschaft 	0044-2615	1613-009X	1995-01-01	86	1				https://www.degruyter.com/openurl?genre=journal&issn=1613-009X		1613-009X		fulltext		De Gruyter	serial								P
Zeitschrift für Evangelische Ethik	0044-2674	2197-912X	1995-02-15	39	1				https://www.degruyter.com/openurl?genre=journal&issn=2197-912X		2197-912X		fulltext		Gütersloher Verlagshaus	serial								P
Zeitschrift für Kristallographie - Crystalline Materials 	2194-4946	2196-7105	1995-01-15	210	1				https://www.degruyter.com/openurl?genre=journal&issn=2196-7105		2196-7105		fulltext		Oldenbourg Wissenschaftsverlag	serial								P
Zeitschrift für Naturforschung A	0932-0784	1865-7109	1995-01-20	50	1				https://www.degruyter.com/openurl?genre=journal&issn=1865-7109		1865-7109		fulltext		De Gruyter	serial								P
Zeitschrift für Naturforschung B	0932-0776	1865-7117	1995-01-20	50	1				https://www.degruyter.com/openurl?genre=journal&issn=1865-7117		1865-7117		fulltext		De Gruyter	serial								P
Zeitschrift für Naturforschung C	0939-5075	1865-7125	1995-02-20	50	1-2				https://www.degruyter.com/openurl?genre=journal&issn=1865-7125		1865-7125		fulltext		De Gruyter	serial								P
