publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id	access_type	package_id	status	last_changed
Journal of South Asian Languages and Linguistics	2196-0771	2196-078X	2014-03-25	1	1	2019-09-20	6	2	https://www.degruyter.com/openurl?genre=journal&issn=2196-078X		2196-078X		fulltext		De Gruyter Mouton	serial								P	JACPE19	current	2022-11-11
Journal of the Bible and its Reception	2329-440X	2329-4434	2014-04-30	1	1	2019-10-20	6	2	https://www.degruyter.com/openurl?genre=journal&issn=2329-4434		2329-4434		fulltext		De Gruyter	serial								P	JACPE19	current	2022-11-11
Journal of the Canadian Society for Syriac Studies		2688-4747	2001-12-30		1	2019-11-20		19	https://www.degruyter.com/openurl?genre=journal&issn=2688-4747		2688-4747		fulltext		Gorgias Press	serial								P	JACPE19	current	2022-11-11
Journal of the International Arthurian Society	2196-9353	2196-9361	2013-10-15	1	1	2019-09-30	7	1	https://www.degruyter.com/openurl?genre=journal&issn=2196-9361		2196-9361		fulltext		Akademie Verlag	serial								P	JACPE19	current	2022-11-11
Journal of Time Series Econometrics	2194-6507	1941-1928	2009-01-01	1	1	2019-07-30	11	2	https://www.degruyter.com/openurl?genre=journal&issn=1941-1928		1941-1928		fulltext		De Gruyter	serial								P	JACPE19	current	2022-11-11
Journal of Tort Law	2194-6515	1932-9148	2006-12-01	1	1	2019-10-20	12	2	https://www.degruyter.com/openurl?genre=journal&issn=1932-9148		1932-9148		fulltext		De Gruyter	serial								P	JACPE19	current	2022-11-11
Kant Yearbook	1868-4599	1868-4602	2009-06-20		1	2019-08-30		11	https://www.degruyter.com/openurl?genre=journal&issn=1868-4602		1868-4602		fulltext		De Gruyter	yearbook								P	JACPE19	current	2022-11-11
Kerntechnik	0932-3902	2195-8580	1987-01-20	50	1	2019-10-20	84	5	https://www.degruyter.com/openurl?genre=journal&issn=2195-8580		2195-8580		fulltext		De Gruyter	serial								P	JACPE19	current	2022-11-11
Kierkegaard Studies Yearbook	1430-5372	1612-9792	1996-01-01	1996	1	2019-11-15		24	https://www.degruyter.com/openurl?genre=journal&issn=1612-9792		1612-9792		fulltext		De Gruyter	yearbook								P	JACPE19	current	2022-11-11
Language Learning in Higher Education	2191-611X	2191-6128	2011-09-15	1	1	2019-10-30	9	2	https://www.degruyter.com/openurl?genre=journal&issn=2191-6128		2191-6128		fulltext		De Gruyter Mouton	serial								P	JACPE19	current	2022-11-11
Law & Ethics of Human Rights	2194-6531	1938-2545	2007-01-01	1	1	2019-11-20	13	2	https://www.degruyter.com/openurl?genre=journal&issn=1938-2545		1938-2545		fulltext		De Gruyter	serial								P	JACPE19	current	2022-11-11
Law and Development Review	2194-6523	1943-3867	2008-01-01	1	1	2019-10-20	12	3	https://www.degruyter.com/openurl?genre=journal&issn=1943-3867		1943-3867		fulltext		De Gruyter	serial								P	JACPE19	current	2022-11-11
Libri	0024-2667	1865-8423	1950-01-01	1	1	2019-12-20	69	4	https://www.degruyter.com/openurl?genre=journal&issn=1865-8423		1865-8423		fulltext		De Gruyter Saur	serial								P	JACPE19	current	2022-11-11
Linguistic Typology 	1430-0532	1613-415X	1997-01-01	1	1	2019-10-15	23	3	https://www.degruyter.com/openurl?genre=journal&issn=1613-415X		1613-415X		fulltext		De Gruyter Mouton	serial								P	JACPE19	current	2022-11-11
Linguistics	0024-3949	1613-396X	1963-01-01	1	1	2019-11-29	57	6	https://www.degruyter.com/openurl?genre=journal&issn=1613-396X		1613-396X		fulltext		De Gruyter Mouton	serial								P	JACPE19	current	2022-11-11
Linguistics Vanguard		2199-174X	2015-06-20		1	2019-12-15		5	https://www.degruyter.com/openurl?genre=journal&issn=2199-174X		2199-174X		fulltext		De Gruyter Mouton	serial								P	JACPE19	current	2022-11-11
Lodz Papers in Pragmatics 	1895-6106	1898-4436	2007-06-20	3	1	2019-12-28	15	2	https://www.degruyter.com/openurl?genre=journal&issn=1898-4436		1898-4436		fulltext		De Gruyter Mouton	serial								P	JACPE19	current	2022-11-11
Mammalia	0025-1461	1864-1547	1936-01-01	1	1	2019-11-20	83	6	https://www.degruyter.com/openurl?genre=journal&issn=1864-1547		1864-1547		fulltext		De Gruyter	serial								P	JACPE19	current	2022-11-11
Man and the Economy	2196-9639	2196-9647	2014-07-30	1	1	2019-12-15	6	2	https://www.degruyter.com/openurl?genre=journal&issn=2196-9647		2196-9647		fulltext		De Gruyter	serial								P	JACPE19	current	2022-11-11
Materials Testing	0025-5300	2195-8572	1960-01-20	2	1	2019-12-20	61	12	https://www.degruyter.com/openurl?genre=journal&issn=2195-8572		2195-8572		fulltext		De Gruyter	serial								P	JACPE19	current	2022-11-11
Metaphysica	1437-2053	1874-6373	2014-04-15	15	1	2019-09-15	20	2	https://www.degruyter.com/openurl?genre=journal&issn=1874-6373		1874-6373		fulltext		De Gruyter	serial								P	JACPE19	current	2022-11-11
Microform & Digitization Review	2190-0752	2190-541X	1972-01-01	1	1	2012-12-10	41	3-4	https://www.degruyter.com/openurl?genre=journal&issn=2190-541X		2190-541X		fulltext		De Gruyter	serial								P	JACPE19	current	2022-06-23
Monte Carlo Methods and Applications	0929-9629	1569-3961	1995-01-01	1	1	2019-12-15	25	4	https://www.degruyter.com/openurl?genre=journal&issn=1569-3961		1569-3961		fulltext		De Gruyter	serial								P	JACPE19	current	2022-11-11
Moral Philosophy and Politics	2194-5616	2194-5624	2014-04-15	1	1	2019-10-15	6	2	https://www.degruyter.com/openurl?genre=journal&issn=2194-5624		2194-5624		fulltext		De Gruyter	serial								P	JACPE19	current	2022-11-11
Multicultural Learning and Teaching	2194-654X	2161-2412	2006-01-01	1	1	2019-09-20	14	2	https://www.degruyter.com/openurl?genre=journal&issn=2161-2412		2161-2412		fulltext		De Gruyter	serial								P	JACPE19	current	2022-11-11
Multilingua	0167-8507	1613-3684	1982-01-01	1	1	2019-11-20	38	6	https://www.degruyter.com/openurl?genre=journal&issn=1613-3684		1613-3684		fulltext		De Gruyter Mouton	serial								P	JACPE19	current	2022-11-11
Multimodal Communication	2230-6579	2230-6587	2012-01-20	1	1	2019-12-20	8	2	https://www.degruyter.com/openurl?genre=journal&issn=2230-6587		2230-6587		fulltext		De Gruyter Mouton	serial								P	JACPE19	current	2022-11-11
Muslim World Journal of Human Rights	2194-6558	1554-4419	2004-01-01	1	1	2019-06-15	16	1	https://www.degruyter.com/openurl?genre=journal&issn=1554-4419		1554-4419		fulltext		De Gruyter	serial								P	JACPE19	current	2022-11-11
New Global Studies	2194-6566	1940-0004	2007-01-01	1	1	2019-12-30	13	3	https://www.degruyter.com/openurl?genre=journal&issn=1940-0004		1940-0004		fulltext		De Gruyter	serial								P	JACPE19	current	2022-11-11
Peace Economics, Peace Science and Public Policy	1079-2457	1554-8597	1993-01-01	1	1	2019-12-20	25	4	https://www.degruyter.com/openurl?genre=journal&issn=1554-8597		1554-8597		fulltext		De Gruyter	serial								P	JACPE19	current	2022-11-11
Physical Sciences Reviews	2365-6581	2365-659X	2016-01-20	1	1	2019-12-01	4	12	https://www.degruyter.com/openurl?genre=journal&issn=2365-659X		2365-659X		fulltext		De Gruyter	serial								P	JACPE19	current	2022-11-11
Pólemos	2035-5262	2036-4601	2012-07-15	6	1	2019-09-20	13	2	https://www.degruyter.com/openurl?genre=journal&issn=2036-4601		2036-4601		fulltext		De Gruyter	serial								P	JACPE19	current	2022-11-11
Poznan Studies in Contemporary Linguistics	0137-2459	1897-7499	2007-06-20	43	1	2019-11-15	55	4	https://www.degruyter.com/openurl?genre=journal&issn=1897-7499		1897-7499		fulltext		De Gruyter Mouton	serial								P	JACPE19	current	2022-11-11
Practical Metallography	0032-678X	2195-8599	1964-02-20	1	2	2019-12-20	56	12	https://www.degruyter.com/openurl?genre=journal&issn=2195-8599		2195-8599		fulltext		De Gruyter	serial								P	JACPE19	current	2022-11-11
Preservation, Digital Technology & Culture (PDT&C)	2195-2957	2195-2965	2013-03-26	42	1	2019-10-20	48	3-4	https://www.degruyter.com/openurl?genre=journal&issn=2195-2965		2195-2965		fulltext		De Gruyter Saur	serial								P	JACPE19	current	2022-11-11
Probus	0921-4771	1613-4079	1989-01-01	1	1	2019-09-26	31	2	https://www.degruyter.com/openurl?genre=journal&issn=1613-4079		1613-4079		fulltext		De Gruyter Mouton	serial								P	JACPE19	current	2022-11-11
Pure and Applied Chemistry	0033-4545	1365-3075	1960-04-20	1	1	2019-12-20	91	12	https://www.degruyter.com/openurl?genre=journal&issn=1365-3075		1365-3075		fulltext		De Gruyter	serial								P	JACPE19	current	2022-11-11
Radiochimica Acta	0033-8230	2193-3405	1962-06-20		1/1	2019-12-15	107	12	https://www.degruyter.com/openurl?genre=journal&issn=2193-3405		2193-3405		fulltext		De Gruyter (O)	serial								P	JACPE19	current	2022-11-11
Random Operators and Stochastic Equations	0926-6364	1569-397X	1993-01-01	1	1	2019-12-19	27	4	https://www.degruyter.com/openurl?genre=journal&issn=1569-397X		1569-397X		fulltext		De Gruyter	serial								P	JACPE19	current	2022-11-11
Restaurator. International Journal for the Preservation of Library and Archival Material	0034-5806	1865-8431	1970-01-01	1	1	2019-09-20	40	3-4	https://www.degruyter.com/openurl?genre=journal&issn=1865-8431		1865-8431		fulltext		De Gruyter	serial								P	JACPE19	current	2022-11-11
Restoration of Buildings and Monuments	1864-7251	1864-7022	1995-02-01	1	1	2019-12-20	25	4	https://www.degruyter.com/openurl?genre=journal&issn=1864-7022		1864-7022		fulltext		Birkhäuser	serial								P	JACPE19	current	2022-11-11
Review of Economics	0948-5139	2366-035X	2007-04-20	58	1	2019-11-20	70	3	https://www.degruyter.com/openurl?genre=journal&issn=2366-035X		2366-035X		fulltext		De Gruyter Oldenbourg	serial								P	JACPE19	current	2022-11-11
Review of Law & Economics	2194-6000	1555-5879	2005-04-01	1	1	2019-11-20	15	3	https://www.degruyter.com/openurl?genre=journal&issn=1555-5879		1555-5879		fulltext		De Gruyter	serial								P	JACPE19	current	2022-11-11
Review of Marketing Science	2194-5985	1546-5616	2003-01-01	1	1	2019-06-15	17	1	https://www.degruyter.com/openurl?genre=journal&issn=1546-5616		1546-5616		fulltext		De Gruyter	serial								P	JACPE19	current	2022-11-11
Review of Middle East Economics and Finance	1475-3685	1475-3693	2003-01-01	1	1	2019-12-20	15	3	https://www.degruyter.com/openurl?genre=journal&issn=1475-3693		1475-3693		fulltext		De Gruyter	serial								P	JACPE19	current	2022-11-11
Review of Network Economics	2194-5993	1446-9022	2002-01-01	1	1	2019-12-20	18	4	https://www.degruyter.com/openurl?genre=journal&issn=1446-9022		1446-9022		fulltext		De Gruyter	serial								P	JACPE19	current	2022-11-11
Reviews in Chemical Engineering	0167-8299	2191-0235	1982-01-01	1	Juni	2019-11-20	35	8	https://www.degruyter.com/openurl?genre=journal&issn=2191-0235		2191-0235		fulltext		De Gruyter	serial								P	JACPE19	current	2022-11-11
Reviews in Inorganic Chemistry	0193-4929	2191-0227	1985-10-01	7	Okt	2019-12-15	39	4	https://www.degruyter.com/openurl?genre=journal&issn=2191-0227		2191-0227		fulltext		De Gruyter	serial								P	JACPE19	current	2022-11-11
Reviews in the Neurosciences	0334-1763	2191-0200	1987-04-01	1	April	2019-12-20	30	8	https://www.degruyter.com/openurl?genre=journal&issn=2191-0200		2191-0200		fulltext		De Gruyter	serial								P	JACPE19	current	2022-11-11
Reviews on Environmental Health	0048-7554	2191-0308	1986-01-01	6	1/4	2019-12-15	34	4	https://www.degruyter.com/openurl?genre=journal&issn=2191-0308		2191-0308		fulltext		De Gruyter	serial								P	JACPE19	current	2022-11-11
Rhizomata	2196-5102	2196-5110	2013-04-20	1	1	2019-09-20	7	2	https://www.degruyter.com/openurl?genre=journal&issn=2196-5110		2196-5110		fulltext		De Gruyter	serial								P	JACPE19	current	2022-11-11
Russian Journal of Numerical Analysis and Mathematical Modelling	0927-6467	1569-3988	1986-01-01	1	1	2019-12-19	34	6	https://www.degruyter.com/openurl?genre=journal&issn=1569-3988		1569-3988		fulltext		De Gruyter	serial								P	JACPE19	current	2022-11-11
SATS	1600-1974	1869-7577	2000-05-01	1	1	2019-11-18	20	2	https://www.degruyter.com/openurl?genre=journal&issn=1869-7577		1869-7577		fulltext		De Gruyter	serial								P	JACPE19	current	2022-11-11
Scandinavian Journal of Pain	1877-8860	1877-8879	2010-01-20	1	1	2019-10-20	19	4	https://www.degruyter.com/openurl?genre=journal&issn=1877-8879		1877-8879		fulltext		De Gruyter	serial								P	JACPE19	current	2022-11-11
Semiotica	0037-1998	1613-3692	1969-01-01		1	2019-11-20		231	https://www.degruyter.com/openurl?genre=journal&issn=1613-3692		1613-3692		fulltext		De Gruyter Mouton	serial								P	JACPE19	current	2022-11-11
Statistical Applications in Genetics and Molecular Biology	2194-6302	1544-6115	2002-05-01	1	1	2019-12-15	18	6	https://www.degruyter.com/openurl?genre=journal&issn=1544-6115		1544-6115		fulltext		De Gruyter	serial								P	JACPE19	current	2022-11-11
Statistical Communications in Infectious Diseases	2194-6310	1948-4690	2009-06-01	1	1	2019-12-31	11	1	https://www.degruyter.com/openurl?genre=journal&issn=1948-4690		1948-4690		fulltext		De Gruyter	serial								P	JACPE19	current	2022-11-11
Statistics & Risk Modeling	2193-1402	2196-7040	1982-04-20	1	2	2019-01-20	36	1-4	https://www.degruyter.com/openurl?genre=journal&issn=2196-7040		2196-7040		fulltext		De Gruyter (A)	serial								P	JACPE19	current	2022-11-11
Statistics, Politics and Policy 	2194-6299	2151-7509	2010-01-01	1	1	2019-12-20	10	2	https://www.degruyter.com/openurl?genre=journal&issn=2151-7509		2151-7509		fulltext		De Gruyter	serial								P	JACPE19	current	2022-11-11
Stochastics and Quality Control 	2367-2390	2367-2404	2001-04-01	16	1	2019-12-30	34	2	https://www.degruyter.com/openurl?genre=journal&issn=2367-2404		2367-2404		fulltext		De Gruyter	serial								P	JACPE19	current	2022-11-11
Studies in Hispanic and Lusophone Linguistics	1939-0238	2199-3386	2008-04-20	1	1	2019-09-20	12	2	https://www.degruyter.com/openurl?genre=journal&issn=2199-3386		2199-3386		fulltext		De Gruyter Mouton	serial								P	JACPE19	current	2022-11-11
Studies in Nonlinear Dynamics & Econometrics	1081-1826	1558-3708	1996-04-01	1	1	2019-12-28	23	5	https://www.degruyter.com/openurl?genre=journal&issn=1558-3708		1558-3708		fulltext		De Gruyter	serial								P	JACPE19	current	2022-11-11
STUF - Language Typology and Universals	1867-8319	2196-7148	1948-06-20		1-2	2019-11-28	72	4	https://www.degruyter.com/openurl?genre=journal&issn=2196-7148		2196-7148		fulltext		De Gruyter (A)	serial								P	JACPE19	current	2022-11-11
Tenside Surfactants Detergents	0932-3414	2195-8564	1966-01-20	3	1	2019-11-20	56	6	https://www.degruyter.com/openurl?genre=journal&issn=2195-8564		2195-8564		fulltext		De Gruyter	serial								P	JACPE19	current	2022-11-11
Text & Talk	1860-7330	1860-7349	1981-01-01	1	1	2019-11-29	39	6	https://www.degruyter.com/openurl?genre=journal&issn=1860-7349		1860-7349		fulltext		De Gruyter Mouton	serial								P	JACPE19	current	2022-11-11
The African Book Publishing Record	0306-0322	1865-8717	1975-01-01	1	1	2019-12-15	45	4	https://www.degruyter.com/openurl?genre=journal&issn=1865-8717		1865-8717		fulltext		De Gruyter Saur	serial								P	JACPE19	current	2022-11-11
The B.E. Journal of Economic Analysis & Policy	2194-6108	1935-1682	2001-11-01	1	1	2019-10-20	19	4	https://www.degruyter.com/openurl?genre=journal&issn=1935-1682		1935-1682		fulltext		De Gruyter	serial								P	JACPE19	current	2022-11-11
The B.E. Journal of Macroeconomics	2194-6116	1935-1690	2001-11-01	1	1	2019-06-20	19	2	https://www.degruyter.com/openurl?genre=journal&issn=1935-1690		1935-1690		fulltext		De Gruyter	serial								P	JACPE19	current	2022-11-11
The B.E. Journal of Theoretical Economics	2194-6124	1935-1704	2001-01-01	1	1	2019-06-15	19	2	https://www.degruyter.com/openurl?genre=journal&issn=1935-1704		1935-1704		fulltext		De Gruyter	serial								P	JACPE19	current	2022-11-11
The Economists’ Voice	2194-6167	1553-3832	2004-01-01	1	1	2019-12-15	16	1	https://www.degruyter.com/openurl?genre=journal&issn=1553-3832		1553-3832		fulltext		De Gruyter	serial								P	JACPE19	current	2022-11-11
The Forum	2194-6183	1540-8884	2002-05-21	1 (2002-2003)	1	2019-12-30	17	4	https://www.degruyter.com/openurl?genre=journal&issn=1540-8884		1540-8884		fulltext		De Gruyter	serial								P	JACPE19	current	2022-11-11
The Linguistic Review	0167-6318	1613-3676	1981-01-01	1	1	2019-11-28	36	4	https://www.degruyter.com/openurl?genre=journal&issn=1613-3676		1613-3676		fulltext		De Gruyter Mouton	serial								P	JACPE19	current	2022-11-11
Theoretical Inquiries in Law	1565-1509	1565-3404	2000-01-01	1	1	2019-07-01	20	2	https://www.degruyter.com/openurl?genre=journal&issn=1565-3404		1565-3404		fulltext		De Gruyter	serial								P	JACPE19	current	2022-11-11
Theoretical Linguistics	0301-4428	1613-4060	1974-01-01	1	Jan	2019-10-15	45	3-4	https://www.degruyter.com/openurl?genre=journal&issn=1613-4060		1613-4060		fulltext		De Gruyter Mouton	serial								P	JACPE19	current	2022-11-11
Trends in Classics	1866-7473	1866-7481	2009-05-20	1	1	2019-11-15	11	2	https://www.degruyter.com/openurl?genre=journal&issn=1866-7481		1866-7481		fulltext		De Gruyter	serial								P	JACPE19	current	2022-11-11
Turkish Journal of Biochemistry	0250-4685	1303-829X	2015-02-15	40	1	2019-12-15	44	6	https://www.degruyter.com/openurl?genre=journal&issn=1303-829X		1303-829X		fulltext		De Gruyter	serial								F	JACPE19	current	2022-11-11
Yearbook for European Jewish Literature Studies	2196-6249	2196-6257	2014-03-15		1	2019-10-20		6	https://www.degruyter.com/openurl?genre=journal&issn=2196-6257		2196-6257		fulltext		De Gruyter	yearbook								P	JACPE19	current	2022-11-11
Yearbook of Phraseology	1868-632X	1868-6338	2010-01-01		1	2019-11-15		10	https://www.degruyter.com/openurl?genre=journal&issn=1868-6338		1868-6338		fulltext		De Gruyter	yearbook								P	JACPE19	current	2022-11-11
Yearbook of the German Cognitive Linguistics Association	2197-2788	2197-2796	2013-12-20		1	2019-05-20		7	https://www.degruyter.com/openurl?genre=journal&issn=2197-2796		2197-2796		fulltext		De Gruyter Mouton	yearbook								P	JACPE19	current	2022-11-11
Zeitschrift für Anglistik und Amerikanistik	0044-2305	2196-4726	2004-01-15	52	1	2019-12-15	67	4	https://www.degruyter.com/openurl?genre=journal&issn=2196-4726		2196-4726		fulltext		De Gruyter	serial								P	JACPE19	current	2022-11-11
