publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id	access_type	package_id	status	last_changed
Iberoromania	0019-0993	1865-9039	1969-01-01		1	2019-11-28		90	https://www.degruyter.com/openurl?genre=journal&issn=1865-9039		1865-9039		fulltext		De Gruyter	serial								P	JALL19	current	2023-03-03
Indogermanische Forschungen	0019-7262	1613-0405	1892-01-01		1	2019-11-15		124	https://www.degruyter.com/openurl?genre=journal&issn=1613-0405		1613-0405		fulltext		De Gruyter	yearbook								P	JALL19	current	2023-03-03
Intercultural Pragmatics	1612-295X	1613-365X	2004-03-01	1	1	2019-11-20	16	5	https://www.degruyter.com/openurl?genre=journal&issn=1613-365X		1613-365X		fulltext		De Gruyter Mouton	serial								P	JALL19	current	2023-03-03
International Journal of Legal Discourse	2364-8821	2364-883X	2016-04-20	1	1	2019-12-20	4	2	https://www.degruyter.com/openurl?genre=journal&issn=2364-883X		2364-883X		fulltext		De Gruyter Mouton	serial								P	JALL19	current	2023-03-03
International Journal of the Sociology of Language	0165-2516	1613-3668	1974-01-01		1	2019-11-29		260	https://www.degruyter.com/openurl?genre=journal&issn=1613-3668		1613-3668		fulltext		De Gruyter Mouton	serial								P	JALL19	current	2023-03-03
International Review of Applied Linguistics in Language Teaching	0019-042X	1613-4141	1963-01-01	1	Jan/Dez	2019-11-28	57	4	https://www.degruyter.com/openurl?genre=journal&issn=1613-4141		1613-4141		fulltext		De Gruyter Mouton	serial								P	JALL19	current	2023-03-03
International Yearbook of Futurism Studies	2192-0281	2192-029X	2011-11-30		1	2013-06-15		3	https://www.degruyter.com/openurl?genre=journal&issn=2192-029X		2192-029X		fulltext	perpetual access	De Gruyter	yearbook								P	JALL19	retired	2022-06-23
Internationales Archiv für Sozialgeschichte der deutschen Literatur	0340-4528	1865-9128	1976-01-01	1	1	2019-11-28	44	2	https://www.degruyter.com/openurl?genre=journal&issn=1865-9128		1865-9128		fulltext		De Gruyter	serial								P	JALL19	current	2023-03-03
Jahrbuch der Raabe-Gesellschaft	0075-2371	1865-8857	1960-01-01	1	1	2019-11-15		60	https://www.degruyter.com/openurl?genre=journal&issn=1865-8857		1865-8857		fulltext		De Gruyter	yearbook								P	JALL19	current	2023-03-03
Jahrbuch für Germanistische Sprachgeschichte	1869-7038	1869-7046	2010-12-20		1	2019-11-15		10	https://www.degruyter.com/openurl?genre=journal&issn=1869-7046		1869-7046		fulltext		De Gruyter	yearbook								P	JALL19	current	2023-03-03
Journal of African Languages and Linguistics	0167-6164	1613-3811	1979-01-01	1	1	2019-10-27	40	2	https://www.degruyter.com/openurl?genre=journal&issn=1613-3811		1613-3811		fulltext		De Gruyter Mouton	serial								P	JALL19	current	2023-03-03
Journal of Contemporary Drama in English	2195-0156	2195-0164	2013-05-20	1	1	2019-11-20	7	2	https://www.degruyter.com/openurl?genre=journal&issn=2195-0164		2195-0164		fulltext		De Gruyter	serial								P	JALL19	current	2023-03-03
Journal of English as a Lingua Franca	2191-9216	2191-933X	2012-03-15	1	1	2019-09-15	8	2	https://www.degruyter.com/openurl?genre=journal&issn=2191-933X		2191-933X		fulltext		De Gruyter Mouton	serial								P	JALL19	current	2023-03-03
Journal of Historical Sociolinguistics	2199-2894	2199-2908	2015-05-20	1	1	2019-10-20	5	2	https://www.degruyter.com/openurl?genre=journal&issn=2199-2908		2199-2908		fulltext		De Gruyter Mouton	serial								P	JALL19	current	2023-03-03
Journal of Latin Linguistics	2194-8739	2194-8747	1980-06-20		1	2019-12-31	18	1-2	https://www.degruyter.com/openurl?genre=journal&issn=2194-8747		2194-8747		fulltext		De Gruyter Mouton	serial								P	JALL19	current	2023-03-03
Journal of Literary Semantics	0341-7638	1613-3838	1972-01-01	1	Jan	2019-10-15	48	2	https://www.degruyter.com/openurl?genre=journal&issn=1613-3838		1613-3838		fulltext		De Gruyter Mouton	serial								P	JALL19	current	2023-03-03
Journal of Literary Theory	1862-5290	1862-8990	2007-08-21	1	1	2019-09-30	13	2	https://www.degruyter.com/openurl?genre=journal&issn=1862-8990		1862-8990		fulltext		De Gruyter	serial								F	JALL19	current	2023-03-03
Journal of Politeness Research	1612-5681	1613-4877	2005-02-23	1	1	2019-07-29	15	2	https://www.degruyter.com/openurl?genre=journal&issn=1613-4877		1613-4877		fulltext		De Gruyter Mouton	serial								P	JALL19	current	2023-03-03
Journal of South Asian Languages and Linguistics	2196-0771	2196-078X	2014-03-25	1	1	2019-09-20	6	2	https://www.degruyter.com/openurl?genre=journal&issn=2196-078X		2196-078X		fulltext		De Gruyter Mouton	serial								P	JALL19	current	2023-03-03
Journal of the International Arthurian Society	2196-9353	2196-9361	2013-10-15	1	1	2019-09-30	7	1	https://www.degruyter.com/openurl?genre=journal&issn=2196-9361		2196-9361		fulltext		Akademie Verlag	serial								P	JALL19	current	2023-03-03
Kritikon Litterarum	0340-9767	1865-7249	2007-07-23	34	1/2	2019-11-28	46	3-4	https://www.degruyter.com/openurl?genre=journal&issn=1865-7249		1865-7249		fulltext		De Gruyter	serial								P	JALL19	current	2023-03-03
Language Learning in Higher Education	2191-611X	2191-6128	2011-09-15	1	1	2019-10-30	9	2	https://www.degruyter.com/openurl?genre=journal&issn=2191-6128		2191-6128		fulltext		De Gruyter Mouton	serial								P	JALL19	current	2023-03-03
Lebende Sprachen	0023-9909	1868-0267	1956-01-01	1	1	2019-10-28	64	2	https://www.degruyter.com/openurl?genre=journal&issn=1868-0267		1868-0267		fulltext		De Gruyter	serial								P	JALL19	current	2023-03-03
Lexicographica	0175-6206	1865-9403	1985-01-01		1	2019-11-15		35	https://www.degruyter.com/openurl?genre=journal&issn=1865-9403		1865-9403		fulltext		De Gruyter	yearbook								P	JALL19	current	2023-03-03
Linguistic Typology 	1430-0532	1613-415X	1997-01-01	1	1	2019-10-15	23	3	https://www.degruyter.com/openurl?genre=journal&issn=1613-415X		1613-415X		fulltext		De Gruyter Mouton	serial								P	JALL19	current	2023-03-03
Linguistics	0024-3949	1613-396X	1963-01-01	1	1	2019-11-29	57	6	https://www.degruyter.com/openurl?genre=journal&issn=1613-396X		1613-396X		fulltext		De Gruyter Mouton	serial								F	JALL19	current	2023-03-03
Linguistics Vanguard		2199-174X	2015-06-20		1	2019-12-15		5	https://www.degruyter.com/openurl?genre=journal&issn=2199-174X		2199-174X		fulltext		De Gruyter Mouton	serial								P	JALL19	current	2023-03-06
Lodz Papers in Pragmatics 	1895-6106	1898-4436	2007-06-20	3	1	2019-12-28	15	2	https://www.degruyter.com/openurl?genre=journal&issn=1898-4436		1898-4436		fulltext		De Gruyter Mouton	serial								P	JALL19	current	2023-03-03
Multicultural Learning and Teaching	2194-654X	2161-2412	2006-01-01	1	1	2019-09-20	14	2	https://www.degruyter.com/openurl?genre=journal&issn=2161-2412		2161-2412		fulltext		De Gruyter	serial								P	JALL19	current	2023-03-03
Multilingua	0167-8507	1613-3684	1982-01-01	1	1	2019-11-20	38	6	https://www.degruyter.com/openurl?genre=journal&issn=1613-3684		1613-3684		fulltext		De Gruyter Mouton	serial								P	JALL19	current	2023-03-03
Multimodal Communication	2230-6579	2230-6587	2012-01-20	1	1	2019-12-20	8	2	https://www.degruyter.com/openurl?genre=journal&issn=2230-6587		2230-6587		fulltext		De Gruyter Mouton	serial								P	JALL19	current	2023-03-03
Pólemos	2035-5262	2036-4601	2012-07-15	6	1	2019-09-20	13	2	https://www.degruyter.com/openurl?genre=journal&issn=2036-4601		2036-4601		fulltext		De Gruyter	serial								P	JALL19	current	2023-03-03
POP	2194-6981	2198-0322	2012-09-30	1	1	2019-09-30	8	2	https://www.degruyter.com/openurl?genre=journal&issn=2198-0322		2198-0322		fulltext		transcript Verlag	serial								P	JALL19	current	2023-03-03
Poznan Studies in Contemporary Linguistics	0137-2459	1897-7499	2007-06-20	43	1	2019-11-15	55	4	https://www.degruyter.com/openurl?genre=journal&issn=1897-7499		1897-7499		fulltext		De Gruyter Mouton	serial								P	JALL19	current	2023-03-03
Probus	0921-4771	1613-4079	1989-01-01	1	1	2019-09-26	31	2	https://www.degruyter.com/openurl?genre=journal&issn=1613-4079		1613-4079		fulltext		De Gruyter Mouton	serial								P	JALL19	current	2023-03-03
Rhetorik	0720-5775	1865-9160	1980-01-01	1	1	2019-11-15		38	https://www.degruyter.com/openurl?genre=journal&issn=1865-9160		1865-9160		fulltext		De Gruyter	yearbook								P	JALL19	current	2023-03-03
Romanische Bibliographie	0080-388X	1865-9055	2005-01-01		2005	2019-11-15		135 (2019)	https://www.degruyter.com/openurl?genre=journal&issn=1865-9055		1865-9055		fulltext		De Gruyter	yearbook								P	JALL19	current	2023-03-03
Romanistisches Jahrbuch	0080-3898	1613-0413	1948-01-01		1	2019-11-15		70	https://www.degruyter.com/openurl?genre=journal&issn=1613-0413		1613-0413		fulltext		De Gruyter	yearbook								P	JALL19	current	2023-03-03
Scientia Poetica	1431-5041	1868-9418	2010-06-20		14	2019-11-15		23	https://www.degruyter.com/openurl?genre=journal&issn=1868-9418		1868-9418		fulltext		De Gruyter	yearbook								P	JALL19	current	2023-03-03
Semiotica	0037-1998	1613-3692	1969-01-01		1	2019-11-20		231	https://www.degruyter.com/openurl?genre=journal&issn=1613-3692		1613-3692		fulltext		De Gruyter Mouton	serial								P	JALL19	current	2023-03-03
Sociolinguistica	0933-1883	1865-939X	1987-01-01		1	2019-11-15		33	https://www.degruyter.com/openurl?genre=journal&issn=1865-939X		1865-939X		fulltext		De Gruyter	serial								P	JALL19	current	2023-03-03
Studies in Hispanic and Lusophone Linguistics	1939-0238	2199-3386	2008-04-20	1	1	2019-09-20	12	2	https://www.degruyter.com/openurl?genre=journal&issn=2199-3386		2199-3386		fulltext		De Gruyter Mouton	serial								P	JALL19	current	2023-03-03
STUF - Language Typology and Universals	1867-8319	2196-7148	1948-06-20		1-2	2019-11-28	72	4	https://www.degruyter.com/openurl?genre=journal&issn=2196-7148		2196-7148		fulltext		De Gruyter (A)	serial								P	JALL19	current	2023-03-03
Text & Talk	1860-7330	1860-7349	1981-01-01	1	1	2019-11-29	39	6	https://www.degruyter.com/openurl?genre=journal&issn=1860-7349		1860-7349		fulltext		De Gruyter Mouton	serial								P	JALL19	current	2023-03-03
The Linguistic Review	0167-6318	1613-3676	1981-01-01	1	1	2019-11-28	36	4	https://www.degruyter.com/openurl?genre=journal&issn=1613-3676		1613-3676		fulltext		De Gruyter Mouton	serial								P	JALL19	current	2023-03-03
Theoretical Linguistics	0301-4428	1613-4060	1974-01-01	1	Jan	2019-10-15	45	3-4	https://www.degruyter.com/openurl?genre=journal&issn=1613-4060		1613-4060		fulltext		De Gruyter Mouton	serial								P	JALL19	current	2023-03-03
Yearbook of Phraseology	1868-632X	1868-6338	2010-01-01		1	2019-11-15		10	https://www.degruyter.com/openurl?genre=journal&issn=1868-6338		1868-6338		fulltext		De Gruyter	yearbook								P	JALL19	current	2023-03-03
Yearbook of the German Cognitive Linguistics Association	2197-2788	2197-2796	2013-12-20		1	2019-05-20		7	https://www.degruyter.com/openurl?genre=journal&issn=2197-2796		2197-2796		fulltext		De Gruyter Mouton	yearbook								P	JALL19	current	2023-03-03
Zeitschrift für Angewandte Linguistik	1433-9889	2190-0191	2010-07-15		52	2019-09-20		71	https://www.degruyter.com/openurl?genre=journal&issn=2190-0191		2190-0191		fulltext		De Gruyter Mouton	serial								P	JALL19	current	2023-03-03
Zeitschrift für Anglistik und Amerikanistik	0044-2305	2196-4726	2004-01-15	52	1	2019-12-15	67	4	https://www.degruyter.com/openurl?genre=journal&issn=2196-4726		2196-4726		fulltext		De Gruyter	serial								P	JALL19	current	2023-03-03
Zeitschrift für celtische Philologie	0084-5302	1865-889X	1897-06-20		1	2019-11-15		66	https://www.degruyter.com/openurl?genre=journal&issn=1865-889X		1865-889X		fulltext		De Gruyter	yearbook								P	JALL19	current	2023-03-03
Zeitschrift für germanistische Linguistik	0301-3294	1613-0626	1973-01-01	1	1	2019-12-20	47	3	https://www.degruyter.com/openurl?genre=journal&issn=1613-0626		1613-0626		fulltext		De Gruyter	serial								P	JALL19	current	2023-03-03
Zeitschrift für interkulturelle Germanistik	1869-3660	2198-0330	2010-07-31	1	1	2019-12-15	10	2	https://www.degruyter.com/openurl?genre=journal&issn=2198-0330		2198-0330		fulltext		transcript Verlag	serial								F	JALL19	current	2023-03-03
Zeitschrift für Kulturwissenschaften	2197-9103	2197-9111	2007-09-30	1	1	2019-10-30	13	2	https://www.degruyter.com/openurl?genre=journal&issn=2197-9111		2197-9111		fulltext		transcript Verlag	serial								P	JALL19	current	2023-03-03
Zeitschrift für romanische Philologie	0049-8661	1865-9063	1877-01-01	1	1	2019-11-29	135	4	https://www.degruyter.com/openurl?genre=journal&issn=1865-9063		1865-9063		fulltext		De Gruyter	serial								P	JALL19	current	2023-03-03
Zeitschrift für Slawistik	0044-3506	2196-7016	1956-06-20	1	1-4	2019-11-28	64	4	https://www.degruyter.com/openurl?genre=journal&issn=2196-7016		2196-7016		fulltext		De Gruyter (A)	serial								P	JALL19	current	2023-03-03
