publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id	access_type	package_id	status	last_changed
Forum Mathematicum 	0933-7741	1435-5337	1989-01-01	1	Jan	2014-09-30	26	6	https://www.degruyter.com/openurl?genre=journal&issn=1435-5337		1435-5337		fulltext		De Gruyter	serial								P	JAPCL14	current	2023-03-03
Frequenz	0016-1136	2191-6349	1949-01-01	3	Jan	2014-12-20	68	11-12	https://www.degruyter.com/openurl?genre=journal&issn=2191-6349		2191-6349		fulltext		De Gruyter	serial								P	JAPCL14	current	2023-03-03
Frühmittelalterliche Studien	0071-9706	1613-0812	1967-01-01	1	1967	2014-11-15		48	https://www.degruyter.com/openurl?genre=journal&issn=1613-0812		1613-0812		fulltext		De Gruyter	yearbook								P	JAPCL14	current	2023-03-03
George-Jahrbuch	1430-2519	1865-8881	2009-12-20		7 (2008/09)	2013-11-20		10 (2014/15)	https://www.degruyter.com/openurl?genre=journal&issn=1865-8881		1865-8881		fulltext	perpetual access	De Gruyter	yearbook								P	JAPCL14	retired	2022-03-09
Georgian Mathematical Journal	1072-947X	1572-9176	1994-02-01	1	1	2014-12-16	21	4	https://www.degruyter.com/openurl?genre=journal&issn=1572-9176		1572-9176		fulltext		De Gruyter	serial								P	JAPCL14	current	2023-03-03
Germanistik	0016-8912	1865-9187	2007-12-01	48	1/2	2014-08-25	55	1-2	https://www.degruyter.com/openurl?genre=journal&issn=1865-9187		1865-9187		fulltext		De Gruyter	serial								P	JAPCL14	current	2023-03-03
GesundheitsRecht	1610-1197	2194-4229	2005-01-15	2	1	2014-12-15	13	12	https://www.degruyter.com/openurl?genre=journal&issn=2194-4229		2194-4229		fulltext		Verlag Dr. Otto Schmidt	serial								P	JAPCL14	current	2023-03-03
Global Economy Journal	2194-5659	1553-5304	2000-03-01	1	1	2014-12-10	14	3-4	https://www.degruyter.com/openurl?genre=journal&issn=1553-5304		1553-5304		fulltext	perpetual access	De Gruyter	serial								P	JAPCL14	retired	2022-06-29
Global Jurist	2194-5675	1934-2640	2001-11-01	1	1	2014-01-01	14	1-3	https://www.degruyter.com/openurl?genre=journal&issn=1934-2640		1934-2640		fulltext		De Gruyter	serial								P	JAPCL14	current	2023-03-03
Glottotheory 	1337-7892	2196-6907	2008-07-20	1	1	2014-12-15	5	2	https://www.degruyter.com/openurl?genre=journal&issn=2196-6907		2196-6907		fulltext		De Gruyter (A)	serial								P	JAPCL14	current	2023-03-03
Green	1869-876X	1869-8778	2011-02-20	1	1	2014-02-20	4	1-6	https://www.degruyter.com/openurl?genre=journal&issn=1869-8778		1869-8778		fulltext	perpetual access	De Gruyter	serial								P	JAPCL14	retired	2022-06-23
Green Processing and Synthesis	2191-9542	2191-9550	2012-02-20	1	1	2014-12-20	3	6	https://www.degruyter.com/openurl?genre=journal&issn=2191-9550		2191-9550		fulltext		De Gruyter	serial								F	JAPCL14	current	2023-03-03
Groups Complexity Cryptology	1867-1144	1869-6104	2009-05-01	1	April	2014-11-28	5	2	https://www.degruyter.com/openurl?genre=journal&issn=1869-6104		1869-6104		fulltext	perpetual access	De Gruyter	serial								P	JAPCL14	retired	2022-06-29
Hegel-Jahrbuch	0073-1579	2192-5550	1999-06-15		1999	2014-06-15		2014	https://www.degruyter.com/openurl?genre=journal&issn=2192-5550		2192-5550		fulltext	perpetual access	Akademie Verlag	yearbook								P	JAPCL14	retired	2021-06-30
Helia	1018-1806	2197-0483	2000-06-20	23	33	2014-12-20	37	61	https://www.degruyter.com/openurl?genre=journal&issn=2197-0483		2197-0483		fulltext		De Gruyter	serial								P	JAPCL14	current	2023-03-03
Heterocyclic Communications	0793-0283	2191-0197	1994-01-01	1	Febr	2014-12-20	20	5	https://www.degruyter.com/openurl?genre=journal&issn=2191-0197		2191-0197		fulltext		De Gruyter	serial								F	JAPCL14	current	2023-03-03
High Temperature Materials and Processes	0334-6455	2191-0324	1984-01-01	6	1/2	2014-12-20	33	6	https://www.degruyter.com/openurl?genre=journal&issn=2191-0324		2191-0324		fulltext		De Gruyter	serial								F	JAPCL14	current	2023-03-03
Historische Zeitschrift	0018-2613	2196-680X	1859-06-20	1-2	1	2014-12-15	298-299	299/3	https://www.degruyter.com/openurl?genre=journal&issn=2196-680X		2196-680X		fulltext		De Gruyter Oldenbourg	serial								P	JAPCL14	current	2023-03-03
Holzforschung	0018-3830	1437-434X	1947-01-01	1	1	2014-12-20	68	8	https://www.degruyter.com/openurl?genre=journal&issn=1437-434X		1437-434X		fulltext		De Gruyter	serial								P	JAPCL14	current	2023-03-03
Hormone Molecular Biology and Clinical Investigation	1868-1883	1868-1891	2010-03-27		1	2014-12-15		20	https://www.degruyter.com/openurl?genre=journal&issn=1868-1891		1868-1891		fulltext		De Gruyter	serial								P	JAPCL14	current	2023-03-03
HUMOR	0933-1719	1613-3722	1988-01-01	1	1	2014-10-19	27	4	https://www.degruyter.com/openurl?genre=journal&issn=1613-3722		1613-3722		fulltext		De Gruyter Mouton	serial								P	JAPCL14	current	2023-03-03
Iberoromania	0019-0993	1865-9039	1969-01-01		1	2014-11-28		80	https://www.degruyter.com/openurl?genre=journal&issn=1865-9039		1865-9039		fulltext		De Gruyter	serial								P	JAPCL14	current	2023-03-03
i-com	1618-162X	2196-6826	2001-08-20		O	2014-12-15	13	3	https://www.degruyter.com/openurl?genre=journal&issn=2196-6826		2196-6826		fulltext		Oldenbourg Wissenschaftsverlag	serial								P	JAPCL14	current	2023-03-03
Indogermanische Forschungen	0019-7262	1613-0405	1892-01-01		1	2014-11-15		119	https://www.degruyter.com/openurl?genre=journal&issn=1613-0405		1613-0405		fulltext		De Gruyter	yearbook								P	JAPCL14	current	2023-03-03
Information – Wissenschaft & Praxis	1434-4653	1619-4292	2012-02-20	63	1	2014-11-28	65	6	https://www.degruyter.com/openurl?genre=journal&issn=1619-4292		1619-4292		fulltext		De Gruyter Saur	serial								P	JAPCL14	current	2023-03-03
Innovative Neurosurgery	2193-522X	2193-5238	2013-03-20	1	1	2014-08-20	2	1-4	https://www.degruyter.com/openurl?genre=journal&issn=2193-5238		2193-5238		fulltext	perpetual access	De Gruyter	serial								P	JAPCL14	retired	2022-06-23
Intercultural Pragmatics	1612-295X	1613-365X	2004-03-01	1	1	2014-11-21	11	4	https://www.degruyter.com/openurl?genre=journal&issn=1613-365X		1613-365X		fulltext		De Gruyter Mouton	serial								P	JAPCL14	current	2023-03-03
International African Bibliography	0020-5877	1865-9640	1971-01-01	1	1	2014-12-30	44	3-4	https://www.degruyter.com/openurl?genre=journal&issn=1865-9640		1865-9640		fulltext	perpetual access	De Gruyter	serial								P	JAPCL14	retired	2022-06-23
International Commentary on Evidence	2194-5691	1554-4567	1998-08-01	1	1	2014-11-01	12	1	https://www.degruyter.com/openurl?genre=journal&issn=1554-4567		1554-4567		fulltext	perpetual access	De Gruyter	serial								P	JAPCL14	retired	2021-06-30
International Journal of Adolescent Medicine and Health 	0334-0139	2191-0278	1985-01-01	1	1/2	2014-11-28	26	4	https://www.degruyter.com/openurl?genre=journal&issn=2191-0278		2191-0278		fulltext		De Gruyter	serial								P	JAPCL14	current	2023-03-03
